"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|NO4","01.01.2017 23:00 - 02.01.2017 00:00 (CET)","n/e","n/e","n/e","192","n/e","n/e","n/e","n/e","n/e","n/e","n/e","48","3515","n/e","n/e","1","n/e","n/e","n/e","n/e","48"
"BZN|NO4","02.01.2017 00:00 - 02.01.2017 01:00 (CET)","n/e","n/e","n/e","196","n/e","n/e","n/e","n/e","n/e","n/e","n/e","42","3493","n/e","n/e","1","n/e","n/e","n/e","n/e","32"
"BZN|NO4","02.01.2017 01:00 - 02.01.2017 02:00 (CET)","n/e","n/e","n/e","194","n/e","n/e","n/e","n/e","n/e","n/e","n/e","43","3518","n/e","n/e","1","n/e","n/e","n/e","n/e","16"
"BZN|NO4","02.01.2017 02:00 - 02.01.2017 03:00 (CET)","n/e","n/e","n/e","198","n/e","n/e","n/e","n/e","n/e","n/e","n/e","43","3419","n/e","n/e","1","n/e","n/e","n/e","n/e","76"
"BZN|NO4","02.01.2017 03:00 - 02.01.2017 04:00 (CET)","n/e","n/e","n/e","195","n/e","n/e","n/e","n/e","n/e","n/e","n/e","42","3408","n/e","n/e","1","n/e","n/e","n/e","n/e","60"
"BZN|NO4","02.01.2017 04:00 - 02.01.2017 05:00 (CET)","n/e","n/e","n/e","195","n/e","n/e","n/e","n/e","n/e","n/e","n/e","43","3425","n/e","n/e","1","n/e","n/e","n/e","n/e","36"
"BZN|NO4","02.01.2017 05:00 - 02.01.2017 06:00 (CET)","n/e","n/e","n/e","195","n/e","n/e","n/e","n/e","n/e","n/e","n/e","42","3519","n/e","n/e","1","n/e","n/e","n/e","n/e","16"
"BZN|NO4","02.01.2017 06:00 - 02.01.2017 07:00 (CET)","n/e","n/e","n/e","196","n/e","n/e","n/e","n/e","n/e","n/e","n/e","43","3624","n/e","n/e","1","n/e","n/e","n/e","n/e","5"
"BZN|NO4","02.01.2017 07:00 - 02.01.2017 08:00 (CET)","n/e","n/e","n/e","193","n/e","n/e","n/e","n/e","n/e","n/e","n/e","43","3836","n/e","n/e","1","n/e","n/e","n/e","n/e","17"
"BZN|NO4","02.01.2017 08:00 - 02.01.2017 09:00 (CET)","n/e","n/e","n/e","195","n/e","n/e","n/e","n/e","n/e","n/e","n/e","44","3855","n/e","n/e","1","n/e","n/e","n/e","n/e","18"
"BZN|NO4","02.01.2017 09:00 - 02.01.2017 10:00 (CET)","n/e","n/e","n/e","195","n/e","n/e","n/e","n/e","n/e","n/e","n/e","45","3900","n/e","n/e","1","n/e","n/e","n/e","n/e","9"
"BZN|NO4","02.01.2017 10:00 - 02.01.2017 11:00 (CET)","n/e","n/e","n/e","194","n/e","n/e","n/e","n/e","n/e","n/e","n/e","44","3914","n/e","n/e","1","n/e","n/e","n/e","n/e","61"
"BZN|NO4","02.01.2017 11:00 - 02.01.2017 12:00 (CET)","n/e","n/e","n/e","193","n/e","n/e","n/e","n/e","n/e","n/e","n/e","41","3847","n/e","n/e","1","n/e","n/e","n/e","n/e","43"
"BZN|NO4","02.01.2017 12:00 - 02.01.2017 13:00 (CET)","n/e","n/e","n/e","192","n/e","n/e","n/e","n/e","n/e","n/e","n/e","45","3842","n/e","n/e","1","n/e","n/e","n/e","n/e","53"
"BZN|NO4","02.01.2017 13:00 - 02.01.2017 14:00 (CET)","n/e","n/e","n/e","194","n/e","n/e","n/e","n/e","n/e","n/e","n/e","45","3868","n/e","n/e","1","n/e","n/e","n/e","n/e","21"
"BZN|NO4","02.01.2017 14:00 - 02.01.2017 15:00 (CET)","n/e","n/e","n/e","186","n/e","n/e","n/e","n/e","n/e","n/e","n/e","45","3890","n/e","n/e","1","n/e","n/e","n/e","n/e","18"
"BZN|NO4","02.01.2017 15:00 - 02.01.2017 16:00 (CET)","n/e","n/e","n/e","179","n/e","n/e","n/e","n/e","n/e","n/e","n/e","44","3890","n/e","n/e","1","n/e","n/e","n/e","n/e","21"
"BZN|NO4","02.01.2017 16:00 - 02.01.2017 17:00 (CET)","n/e","n/e","n/e","184","n/e","n/e","n/e","n/e","n/e","n/e","n/e","45","3900","n/e","n/e","1","n/e","n/e","n/e","n/e","26"
"BZN|NO4","02.01.2017 17:00 - 02.01.2017 18:00 (CET)","n/e","n/e","n/e","185","n/e","n/e","n/e","n/e","n/e","n/e","n/e","44","3874","n/e","n/e","1","n/e","n/e","n/e","n/e","39"
"BZN|NO4","02.01.2017 18:00 - 02.01.2017 19:00 (CET)","n/e","n/e","n/e","189","n/e","n/e","n/e","n/e","n/e","n/e","n/e","44","3845","n/e","n/e","1","n/e","n/e","n/e","n/e","25"
"BZN|NO4","02.01.2017 19:00 - 02.01.2017 20:00 (CET)","n/e","n/e","n/e","190","n/e","n/e","n/e","n/e","n/e","n/e","n/e","43","3870","n/e","n/e","1","n/e","n/e","n/e","n/e","37"
"BZN|NO4","02.01.2017 20:00 - 02.01.2017 21:00 (CET)","n/e","n/e","n/e","192","n/e","n/e","n/e","n/e","n/e","n/e","n/e","43","3836","n/e","n/e","1","n/e","n/e","n/e","n/e","93"
"BZN|NO4","02.01.2017 21:00 - 02.01.2017 22:00 (CET)","n/e","n/e","n/e","197","n/e","n/e","n/e","n/e","n/e","n/e","n/e","43","3849","n/e","n/e","1","n/e","n/e","n/e","n/e","84"
"BZN|NO4","02.01.2017 22:00 - 02.01.2017 23:00 (CET)","n/e","n/e","n/e","197","n/e","n/e","n/e","n/e","n/e","n/e","n/e","43","3825","n/e","n/e","1","n/e","n/e","n/e","n/e","63"
"BZN|NO4","02.01.2017 23:00 - 03.01.2017 00:00 (CET)","n/e","n/e","n/e","196","n/e","n/e","n/e","n/e","n/e","n/e","n/e","42","3816","n/e","n/e","1","n/e","n/e","n/e","n/e","44"
"BZN|NO4","03.01.2017 00:00 - 03.01.2017 01:00 (CET)","n/e","n/e","n/e","194","n/e","n/e","n/e","n/e","n/e","n/e","n/e","44","3729","n/e","n/e","1","n/e","n/e","n/e","n/e","29"
"BZN|NO4","03.01.2017 01:00 - 03.01.2017 02:00 (CET)","n/e","n/e","n/e","194","n/e","n/e","n/e","n/e","n/e","n/e","n/e","44","3704","n/e","n/e","1","n/e","n/e","n/e","n/e","32"
"BZN|NO4","03.01.2017 02:00 - 03.01.2017 03:00 (CET)","n/e","n/e","n/e","199","n/e","n/e","n/e","n/e","n/e","n/e","n/e","44","3672","n/e","n/e","1","n/e","n/e","n/e","n/e","53"
"BZN|NO4","03.01.2017 03:00 - 03.01.2017 04:00 (CET)","n/e","n/e","n/e","200","n/e","n/e","n/e","n/e","n/e","n/e","n/e","44","3706","n/e","n/e","1","n/e","n/e","n/e","n/e","43"
"BZN|NO4","03.01.2017 04:00 - 03.01.2017 05:00 (CET)","n/e","n/e","n/e","203","n/e","n/e","n/e","n/e","n/e","n/e","n/e","44","3717","n/e","n/e","1","n/e","n/e","n/e","n/e","37"
"BZN|NO4","03.01.2017 05:00 - 03.01.2017 06:00 (CET)","n/e","n/e","n/e","203","n/e","n/e","n/e","n/e","n/e","n/e","n/e","44","3640","n/e","n/e","1","n/e","n/e","n/e","n/e","49"
"BZN|NO4","03.01.2017 06:00 - 03.01.2017 07:00 (CET)","n/e","n/e","n/e","209","n/e","n/e","n/e","n/e","n/e","n/e","n/e","44","3723","n/e","n/e","1","n/e","n/e","n/e","n/e","69"
"BZN|NO4","03.01.2017 07:00 - 03.01.2017 08:00 (CET)","n/e","n/e","n/e","208","n/e","n/e","n/e","n/e","n/e","n/e","n/e","44","3846","n/e","n/e","1","n/e","n/e","n/e","n/e","64"
"BZN|NO4","03.01.2017 08:00 - 03.01.2017 09:00 (CET)","n/e","n/e","n/e","203","n/e","n/e","n/e","n/e","n/e","n/e","n/e","44","3880","n/e","n/e","1","n/e","n/e","n/e","n/e","55"
"BZN|NO4","03.01.2017 09:00 - 03.01.2017 10:00 (CET)","n/e","n/e","n/e","202","n/e","n/e","n/e","n/e","n/e","n/e","n/e","44","3837","n/e","n/e","1","n/e","n/e","n/e","n/e","66"
"BZN|NO4","03.01.2017 10:00 - 03.01.2017 11:00 (CET)","n/e","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e","n/e","n/e","44","3835","n/e","n/e","0","n/e","n/e","n/e","n/e","81"
"BZN|NO4","03.01.2017 11:00 - 03.01.2017 12:00 (CET)","n/e","n/e","n/e","206","n/e","n/e","n/e","n/e","n/e","n/e","n/e","44","3852","n/e","n/e","0","n/e","n/e","n/e","n/e","89"
"BZN|NO4","03.01.2017 12:00 - 03.01.2017 13:00 (CET)","n/e","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e","n/e","n/e","44","3852","n/e","n/e","0","n/e","n/e","n/e","n/e","102"
"BZN|NO4","03.01.2017 13:00 - 03.01.2017 14:00 (CET)","n/e","n/e","n/e","202","n/e","n/e","n/e","n/e","n/e","n/e","n/e","43","3840","n/e","n/e","0","n/e","n/e","n/e","n/e","105"
"BZN|NO4","03.01.2017 14:00 - 03.01.2017 15:00 (CET)","n/e","n/e","n/e","196","n/e","n/e","n/e","n/e","n/e","n/e","n/e","43","3869","n/e","n/e","0","n/e","n/e","n/e","n/e","119"
"BZN|NO4","03.01.2017 15:00 - 03.01.2017 16:00 (CET)","n/e","n/e","n/e","199","n/e","n/e","n/e","n/e","n/e","n/e","n/e","43","3948","n/e","n/e","0","n/e","n/e","n/e","n/e","129"
"BZN|NO4","03.01.2017 16:00 - 03.01.2017 17:00 (CET)","n/e","n/e","n/e","199","n/e","n/e","n/e","n/e","n/e","n/e","n/e","44","3974","n/e","n/e","0","n/e","n/e","n/e","n/e","106"
"BZN|NO4","03.01.2017 17:00 - 03.01.2017 18:00 (CET)","n/e","n/e","n/e","202","n/e","n/e","n/e","n/e","n/e","n/e","n/e","44","3997","n/e","n/e","0","n/e","n/e","n/e","n/e","134"
"BZN|NO4","03.01.2017 18:00 - 03.01.2017 19:00 (CET)","n/e","n/e","n/e","199","n/e","n/e","n/e","n/e","n/e","n/e","n/e","44","3948","n/e","n/e","0","n/e","n/e","n/e","n/e","125"
"BZN|NO4","03.01.2017 19:00 - 03.01.2017 20:00 (CET)","n/e","n/e","n/e","205","n/e","n/e","n/e","n/e","n/e","n/e","n/e","46","3918","n/e","n/e","0","n/e","n/e","n/e","n/e","128"
"BZN|NO4","03.01.2017 20:00 - 03.01.2017 21:00 (CET)","n/e","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e","n/e","n/e","47","3912","n/e","n/e","0","n/e","n/e","n/e","n/e","122"
"BZN|NO4","03.01.2017 21:00 - 03.01.2017 22:00 (CET)","n/e","n/e","n/e","204","n/e","n/e","n/e","n/e","n/e","n/e","n/e","46","3758","n/e","n/e","0","n/e","n/e","n/e","n/e","115"
"BZN|NO4","03.01.2017 22:00 - 03.01.2017 23:00 (CET)","n/e","n/e","n/e","203","n/e","n/e","n/e","n/e","n/e","n/e","n/e","45","3687","n/e","n/e","0","n/e","n/e","n/e","n/e","109"
"BZN|NO4","03.01.2017 23:00 - 04.01.2017 00:00 (CET)","n/e","n/e","n/e","206","n/e","n/e","n/e","n/e","n/e","n/e","n/e","45","3378","n/e","n/e","0","n/e","n/e","n/e","n/e","110"
"BZN|NO4","04.01.2017 00:00 - 04.01.2017 01:00 (CET)","n/e","n/e","n/e","206","n/e","n/e","n/e","n/e","n/e","n/e","n/e","45","2557","n/e","n/e","0","n/e","n/e","n/e","n/e","109"
"BZN|NO4","04.01.2017 01:00 - 04.01.2017 02:00 (CET)","n/e","n/e","n/e","207","n/e","n/e","n/e","n/e","n/e","n/e","n/e","45","2237","n/e","n/e","0","n/e","n/e","n/e","n/e","131"
"BZN|NO4","04.01.2017 02:00 - 04.01.2017 03:00 (CET)","n/e","n/e","n/e","202","n/e","n/e","n/e","n/e","n/e","n/e","n/e","45","2167","n/e","n/e","0","n/e","n/e","n/e","n/e","139"
"BZN|NO4","04.01.2017 03:00 - 04.01.2017 04:00 (CET)","n/e","n/e","n/e","211","n/e","n/e","n/e","n/e","n/e","n/e","n/e","45","2209","n/e","n/e","0","n/e","n/e","n/e","n/e","137"
"BZN|NO4","04.01.2017 04:00 - 04.01.2017 05:00 (CET)","n/e","n/e","n/e","209","n/e","n/e","n/e","n/e","n/e","n/e","n/e","45","2511","n/e","n/e","0","n/e","n/e","n/e","n/e","141"
"BZN|NO4","04.01.2017 05:00 - 04.01.2017 06:00 (CET)","n/e","n/e","n/e","212","n/e","n/e","n/e","n/e","n/e","n/e","n/e","45","3526","n/e","n/e","0","n/e","n/e","n/e","n/e","145"
"BZN|NO4","04.01.2017 06:00 - 04.01.2017 07:00 (CET)","n/e","n/e","n/e","211","n/e","n/e","n/e","n/e","n/e","n/e","n/e","45","3758","n/e","n/e","0","n/e","n/e","n/e","n/e","138"
"BZN|NO4","04.01.2017 07:00 - 04.01.2017 08:00 (CET)","n/e","n/e","n/e","210","n/e","n/e","n/e","n/e","n/e","n/e","n/e","49","3890","n/e","n/e","0","n/e","n/e","n/e","n/e","127"
"BZN|NO4","04.01.2017 08:00 - 04.01.2017 09:00 (CET)","n/e","n/e","n/e","208","n/e","n/e","n/e","n/e","n/e","n/e","n/e","49","3975","n/e","n/e","0","n/e","n/e","n/e","n/e","123"
"BZN|NO4","04.01.2017 09:00 - 04.01.2017 10:00 (CET)","n/e","n/e","n/e","209","n/e","n/e","n/e","n/e","n/e","n/e","n/e","49","3984","n/e","n/e","0","n/e","n/e","n/e","n/e","118"
"BZN|NO4","04.01.2017 10:00 - 04.01.2017 11:00 (CET)","n/e","n/e","n/e","202","n/e","n/e","n/e","n/e","n/e","n/e","n/e","49","3995","n/e","n/e","0","n/e","n/e","n/e","n/e","110"
"BZN|NO4","04.01.2017 11:00 - 04.01.2017 12:00 (CET)","n/e","n/e","n/e","196","n/e","n/e","n/e","n/e","n/e","n/e","n/e","49","4016","n/e","n/e","0","n/e","n/e","n/e","n/e","113"
"BZN|NO4","04.01.2017 12:00 - 04.01.2017 13:00 (CET)","n/e","n/e","n/e","206","n/e","n/e","n/e","n/e","n/e","n/e","n/e","48","4012","n/e","n/e","0","n/e","n/e","n/e","n/e","97"
"BZN|NO4","04.01.2017 13:00 - 04.01.2017 14:00 (CET)","n/e","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e","n/e","n/e","49","4004","n/e","n/e","0","n/e","n/e","n/e","n/e","86"
"BZN|NO4","04.01.2017 14:00 - 04.01.2017 15:00 (CET)","n/e","n/e","n/e","204","n/e","n/e","n/e","n/e","n/e","n/e","n/e","48","4010","n/e","n/e","0","n/e","n/e","n/e","n/e","46"
"BZN|NO4","04.01.2017 15:00 - 04.01.2017 16:00 (CET)","n/e","n/e","n/e","207","n/e","n/e","n/e","n/e","n/e","n/e","n/e","48","4013","n/e","n/e","0","n/e","n/e","n/e","n/e","74"
"BZN|NO4","04.01.2017 16:00 - 04.01.2017 17:00 (CET)","n/e","n/e","n/e","204","n/e","n/e","n/e","n/e","n/e","n/e","n/e","48","4042","n/e","n/e","0","n/e","n/e","n/e","n/e","79"
"BZN|NO4","04.01.2017 17:00 - 04.01.2017 18:00 (CET)","n/e","n/e","n/e","205","n/e","n/e","n/e","n/e","n/e","n/e","n/e","48","4105","n/e","n/e","0","n/e","n/e","n/e","n/e","76"
"BZN|NO4","04.01.2017 18:00 - 04.01.2017 19:00 (CET)","n/e","n/e","n/e","200","n/e","n/e","n/e","n/e","n/e","n/e","n/e","48","4075","n/e","n/e","0","n/e","n/e","n/e","n/e","78"
"BZN|NO4","04.01.2017 19:00 - 04.01.2017 20:00 (CET)","n/e","n/e","n/e","197","n/e","n/e","n/e","n/e","n/e","n/e","n/e","48","4071","n/e","n/e","0","n/e","n/e","n/e","n/e","79"
"BZN|NO4","04.01.2017 20:00 - 04.01.2017 21:00 (CET)","n/e","n/e","n/e","199","n/e","n/e","n/e","n/e","n/e","n/e","n/e","47","4084","n/e","n/e","0","n/e","n/e","n/e","n/e","29"
"BZN|NO4","04.01.2017 21:00 - 04.01.2017 22:00 (CET)","n/e","n/e","n/e","199","n/e","n/e","n/e","n/e","n/e","n/e","n/e","47","4065","n/e","n/e","0","n/e","n/e","n/e","n/e","28"
"BZN|NO4","04.01.2017 22:00 - 04.01.2017 23:00 (CET)","n/e","n/e","n/e","197","n/e","n/e","n/e","n/e","n/e","n/e","n/e","46","4063","n/e","n/e","0","n/e","n/e","n/e","n/e","29"
"BZN|NO4","04.01.2017 23:00 - 05.01.2017 00:00 (CET)","n/e","n/e","n/e","199","n/e","n/e","n/e","n/e","n/e","n/e","n/e","46","3983","n/e","n/e","0","n/e","n/e","n/e","n/e","21"
"BZN|NO4","05.01.2017 00:00 - 05.01.2017 01:00 (CET)","n/e","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e","n/e","n/e","41","3918","n/e","n/e","0","n/e","n/e","n/e","n/e","21"
"BZN|NO4","05.01.2017 01:00 - 05.01.2017 02:00 (CET)","n/e","n/e","n/e","203","n/e","n/e","n/e","n/e","n/e","n/e","n/e","40","3943","n/e","n/e","0","n/e","n/e","n/e","n/e","27"
"BZN|NO4","05.01.2017 02:00 - 05.01.2017 03:00 (CET)","n/e","n/e","n/e","204","n/e","n/e","n/e","n/e","n/e","n/e","n/e","40","3982","n/e","n/e","0","n/e","n/e","n/e","n/e","34"
"BZN|NO4","05.01.2017 03:00 - 05.01.2017 04:00 (CET)","n/e","n/e","n/e","202","n/e","n/e","n/e","n/e","n/e","n/e","n/e","40","3984","n/e","n/e","0","n/e","n/e","n/e","n/e","36"
"BZN|NO4","05.01.2017 04:00 - 05.01.2017 05:00 (CET)","n/e","n/e","n/e","202","n/e","n/e","n/e","n/e","n/e","n/e","n/e","41","3921","n/e","n/e","0","n/e","n/e","n/e","n/e","35"
"BZN|NO4","05.01.2017 05:00 - 05.01.2017 06:00 (CET)","n/e","n/e","n/e","202","n/e","n/e","n/e","n/e","n/e","n/e","n/e","40","3934","n/e","n/e","0","n/e","n/e","n/e","n/e","42"
"BZN|NO4","05.01.2017 06:00 - 05.01.2017 07:00 (CET)","n/e","n/e","n/e","201","n/e","n/e","n/e","n/e","n/e","n/e","n/e","46","3975","n/e","n/e","0","n/e","n/e","n/e","n/e","47"
"BZN|NO4","05.01.2017 07:00 - 05.01.2017 08:00 (CET)","n/e","n/e","n/e","202","n/e","n/e","n/e","n/e","n/e","n/e","n/e","48","4115","n/e","n/e","0","n/e","n/e","n/e","n/e","52"
"BZN|NO4","05.01.2017 08:00 - 05.01.2017 09:00 (CET)","n/e","n/e","n/e","198","n/e","n/e","n/e","n/e","n/e","n/e","n/e","48","4232","n/e","n/e","0","n/e","n/e","n/e","n/e","54"
"BZN|NO4","05.01.2017 09:00 - 05.01.2017 10:00 (CET)","n/e","n/e","n/e","193","n/e","n/e","n/e","n/e","n/e","n/e","n/e","48","4206","n/e","n/e","0","n/e","n/e","n/e","n/e","77"
"BZN|NO4","05.01.2017 10:00 - 05.01.2017 11:00 (CET)","n/e","n/e","n/e","193","n/e","n/e","n/e","n/e","n/e","n/e","n/e","48","4248","n/e","n/e","0","n/e","n/e","n/e","n/e","104"
"BZN|NO4","05.01.2017 11:00 - 05.01.2017 12:00 (CET)","n/e","n/e","n/e","193","n/e","n/e","n/e","n/e","n/e","n/e","n/e","47","4196","n/e","n/e","0","n/e","n/e","n/e","n/e","111"
"BZN|NO4","05.01.2017 12:00 - 05.01.2017 13:00 (CET)","n/e","n/e","n/e","193","n/e","n/e","n/e","n/e","n/e","n/e","n/e","46","4154","n/e","n/e","0","n/e","n/e","n/e","n/e","129"
"BZN|NO4","05.01.2017 13:00 - 05.01.2017 14:00 (CET)","n/e","n/e","n/e","193","n/e","n/e","n/e","n/e","n/e","n/e","n/e","46","4129","n/e","n/e","0","n/e","n/e","n/e","n/e","117"
"BZN|NO4","05.01.2017 14:00 - 05.01.2017 15:00 (CET)","n/e","n/e","n/e","193","n/e","n/e","n/e","n/e","n/e","n/e","n/e","47","4183","n/e","n/e","0","n/e","n/e","n/e","n/e","123"
"BZN|NO4","05.01.2017 15:00 - 05.01.2017 16:00 (CET)","n/e","n/e","n/e","190","n/e","n/e","n/e","n/e","n/e","n/e","n/e","47","4155","n/e","n/e","0","n/e","n/e","n/e","n/e","146"
"BZN|NO4","05.01.2017 16:00 - 05.01.2017 17:00 (CET)","n/e","n/e","n/e","190","n/e","n/e","n/e","n/e","n/e","n/e","n/e","47","4177","n/e","n/e","0","n/e","n/e","n/e","n/e","160"
"BZN|NO4","05.01.2017 17:00 - 05.01.2017 18:00 (CET)","n/e","n/e","n/e","190","n/e","n/e","n/e","n/e","n/e","n/e","n/e","47","4182","n/e","n/e","0","n/e","n/e","n/e","n/e","162"
