"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|CZ","01.01.2017 00:00 - 01.01.2017 01:00 (CET)","199","4278","215","250","453","6","n/e","n/e","n/e","0","1","86","18","n/e","3439","88","287","0","17","n/e","90"
"BZN|CZ","01.01.2017 01:00 - 01.01.2017 02:00 (CET)","197","4238","219","255","441","6","n/e","n/e","n/e","0","311","86","18","n/e","3439","88","286","0","17","n/e","83"
"BZN|CZ","01.01.2017 02:00 - 01.01.2017 03:00 (CET)","195","4142","212","258","447","6","n/e","n/e","n/e","0","315","86","17","n/e","3441","88","286","0","17","n/e","83"
"BZN|CZ","01.01.2017 03:00 - 01.01.2017 04:00 (CET)","197","4269","217","260","447","6","n/e","n/e","n/e","0","603","86","17","n/e","3442","88","285","0","17","n/e","78"
"BZN|CZ","01.01.2017 04:00 - 01.01.2017 05:00 (CET)","195","4173","207","255","443","6","n/e","n/e","n/e","0","526","86","17","n/e","3443","88","285","0","17","n/e","74"
"BZN|CZ","01.01.2017 05:00 - 01.01.2017 06:00 (CET)","197","4187","209","258","443","6","n/e","n/e","n/e","0","527","90","17","n/e","3443","88","284","0","17","n/e","67"
"BZN|CZ","01.01.2017 06:00 - 01.01.2017 07:00 (CET)","197","4264","211","267","452","6","n/e","n/e","n/e","0","934","89","29","n/e","3444","91","282","0","16","n/e","60"
"BZN|CZ","01.01.2017 07:00 - 01.01.2017 08:00 (CET)","198","4218","217","268","456","6","n/e","n/e","n/e","0","933","90","30","n/e","3445","95","286","9","16","n/e","73"
"BZN|CZ","01.01.2017 08:00 - 01.01.2017 09:00 (CET)","198","4114","212","271","453","6","n/e","n/e","n/e","0","522","89","30","n/e","3447","95","287","50","16","n/e","77"
"BZN|CZ","01.01.2017 09:00 - 01.01.2017 10:00 (CET)","198","4219","216","274","458","6","n/e","n/e","n/e","0","411","91","18","n/e","3448","96","288","225","16","n/e","78"
"BZN|CZ","01.01.2017 10:00 - 01.01.2017 11:00 (CET)","195","4199","225","269","453","6","n/e","n/e","n/e","0","187","91","21","n/e","3446","95","289","423","16","n/e","68"
"BZN|CZ","01.01.2017 11:00 - 01.01.2017 12:00 (CET)","194","4235","233","268","450","6","n/e","n/e","n/e","88","0","87","26","n/e","3444","96","290","557","16","n/e","76"
"BZN|CZ","01.01.2017 12:00 - 01.01.2017 13:00 (CET)","197","4248","220","266","449","6","n/e","n/e","n/e","18","0","88","22","n/e","3443","97","290","580","16","n/e","74"
"BZN|CZ","01.01.2017 13:00 - 01.01.2017 14:00 (CET)","198","4367","214","266","450","6","n/e","n/e","n/e","0","50","87","22","n/e","3439","93","287","473","16","n/e","69"
"BZN|CZ","01.01.2017 14:00 - 01.01.2017 15:00 (CET)","198","4342","210","263","442","6","n/e","n/e","n/e","59","1","87","22","n/e","3438","91","286","269","17","n/e","65"
"BZN|CZ","01.01.2017 15:00 - 01.01.2017 16:00 (CET)","198","4451","211","269","459","6","n/e","n/e","n/e","132","0","88","22","n/e","3438","91","286","74","17","n/e","58"
"BZN|CZ","01.01.2017 16:00 - 01.01.2017 17:00 (CET)","212","4582","215","271","453","6","n/e","n/e","n/e","644","0","91","26","n/e","3438","96","288","10","17","n/e","68"
"BZN|CZ","01.01.2017 17:00 - 01.01.2017 18:00 (CET)","218","4552","217","275","486","6","n/e","n/e","n/e","672","0","87","34","n/e","3435","105","294","0","17","n/e","75"
"BZN|CZ","01.01.2017 18:00 - 01.01.2017 19:00 (CET)","218","4545","218","277","563","6","n/e","n/e","n/e","709","0","88","29","n/e","3436","108","294","0","17","n/e","83"
"BZN|CZ","01.01.2017 19:00 - 01.01.2017 20:00 (CET)","220","4532","221","278","597","6","n/e","n/e","n/e","585","0","84","34","n/e","3438","109","295","0","17","n/e","100"
"BZN|CZ","01.01.2017 20:00 - 01.01.2017 21:00 (CET)","221","4542","223","274","650","6","n/e","n/e","n/e","583","0","84","34","n/e","3436","106","292","0","17","n/e","108"
"BZN|CZ","01.01.2017 21:00 - 01.01.2017 22:00 (CET)","223","4531","220","265","649","6","n/e","n/e","n/e","69","0","85","28","n/e","3437","99","289","0","17","n/e","114"
"BZN|CZ","01.01.2017 22:00 - 01.01.2017 23:00 (CET)","223","4547","225","251","596","6","n/e","n/e","n/e","0","196","86","21","n/e","3436","91","284","0","17","n/e","121"
"BZN|CZ","01.01.2017 23:00 - 02.01.2017 00:00 (CET)","222","4424","221","253","589","6","n/e","n/e","n/e","0","200","86","21","n/e","3435","89","283","0","17","n/e","140"
"BZN|CZ","02.01.2017 00:00 - 02.01.2017 01:00 (CET)","224","4368","216","249","606","6","n/e","n/e","n/e","0","544","82","21","n/e","3434","88","282","0","17","n/e","139"
"BZN|CZ","02.01.2017 01:00 - 02.01.2017 02:00 (CET)","224","4383","217","251","616","6","n/e","n/e","n/e","0","1002","82","21","n/e","3437","88","282","0","17","n/e","131"
"BZN|CZ","02.01.2017 02:00 - 02.01.2017 03:00 (CET)","224","4393","221","253","580","6","n/e","n/e","n/e","0","1001","82","21","n/e","3435","88","282","0","17","n/e","125"
"BZN|CZ","02.01.2017 03:00 - 02.01.2017 04:00 (CET)","224","4361","220","254","575","6","n/e","n/e","n/e","0","884","82","21","n/e","3433","87","282","0","17","n/e","103"
"BZN|CZ","02.01.2017 04:00 - 02.01.2017 05:00 (CET)","224","4381","222","258","605","6","n/e","n/e","n/e","0","818","82","21","n/e","3438","86","280","0","17","n/e","90"
"BZN|CZ","02.01.2017 05:00 - 02.01.2017 06:00 (CET)","224","4399","223","361","646","6","n/e","n/e","n/e","0","601","86","21","n/e","3437","90","280","0","17","n/e","83"
"BZN|CZ","02.01.2017 06:00 - 02.01.2017 07:00 (CET)","225","4467","221","609","659","6","n/e","n/e","n/e","109","10","85","35","n/e","3437","107","287","0","16","n/e","92"
"BZN|CZ","02.01.2017 07:00 - 02.01.2017 08:00 (CET)","225","4549","207","877","665","6","n/e","n/e","n/e","0","0","86","37","n/e","3440","110","290","9","16","n/e","82"
"BZN|CZ","02.01.2017 08:00 - 02.01.2017 09:00 (CET)","225","4755","221","1018","670","6","n/e","n/e","n/e","555","0","80","91","n/e","3439","113","291","29","16","n/e","81"
"BZN|CZ","02.01.2017 09:00 - 02.01.2017 10:00 (CET)","225","4834","231","1039","685","6","n/e","n/e","n/e","656","0","80","88","n/e","3440","114","289","109","16","n/e","81"
"BZN|CZ","02.01.2017 10:00 - 02.01.2017 11:00 (CET)","225","4837","228","1033","690","6","n/e","n/e","n/e","675","0","83","67","n/e","3439","114","288","164","16","n/e","83"
"BZN|CZ","02.01.2017 11:00 - 02.01.2017 12:00 (CET)","225","4843","229","1041","694","6","n/e","n/e","n/e","700","0","83","35","n/e","3438","115","289","200","16","n/e","85"
"BZN|CZ","02.01.2017 12:00 - 02.01.2017 13:00 (CET)","225","4814","230","1007","693","6","n/e","n/e","n/e","372","0","83","35","n/e","3435","113","291","173","16","n/e","91"
"BZN|CZ","02.01.2017 13:00 - 02.01.2017 14:00 (CET)","225","4761","221","975","680","6","n/e","n/e","n/e","488","0","82","34","n/e","3433","113","291","110","16","n/e","89"
"BZN|CZ","02.01.2017 14:00 - 02.01.2017 15:00 (CET)","225","4744","219","968","675","6","n/e","n/e","n/e","470","0","81","39","n/e","3432","113","292","54","17","n/e","100"
"BZN|CZ","02.01.2017 15:00 - 02.01.2017 16:00 (CET)","225","4720","216","972","677","6","n/e","n/e","n/e","475","0","74","185","n/e","3427","113","293","18","17","n/e","94"
"BZN|CZ","02.01.2017 16:00 - 02.01.2017 17:00 (CET)","226","4763","219","972","679","6","n/e","n/e","n/e","5","0","76","276","n/e","3423","113","294","10","17","n/e","83"
"BZN|CZ","02.01.2017 17:00 - 02.01.2017 18:00 (CET)","229","4773","217","975","681","6","n/e","n/e","n/e","30","0","73","404","n/e","3427","117","296","0","17","n/e","97"
"BZN|CZ","02.01.2017 18:00 - 02.01.2017 19:00 (CET)","228","4768","220","971","679","6","n/e","n/e","n/e","32","0","73","381","n/e","3427","113","295","0","17","n/e","85"
"BZN|CZ","02.01.2017 19:00 - 02.01.2017 20:00 (CET)","229","4812","224","986","688","6","n/e","n/e","n/e","0","0","71","226","n/e","3422","112","295","0","17","n/e","72"
"BZN|CZ","02.01.2017 20:00 - 02.01.2017 21:00 (CET)","228","4652","217","899","678","6","n/e","n/e","n/e","0","0","79","48","n/e","3422","110","295","0","17","n/e","68"
"BZN|CZ","02.01.2017 21:00 - 02.01.2017 22:00 (CET)","228","4562","222","390","673","6","n/e","n/e","n/e","88","0","81","28","n/e","3419","106","293","0","17","n/e","68"
"BZN|CZ","02.01.2017 22:00 - 02.01.2017 23:00 (CET)","228","4600","227","239","671","6","n/e","n/e","n/e","177","0","82","21","n/e","3419","97","288","0","17","n/e","79"
"BZN|CZ","02.01.2017 23:00 - 03.01.2017 00:00 (CET)","228","4600","227","239","671","6","n/e","n/e","n/e","177","0","82","21","n/e","3419","97","288","0","17","n/e","79"
"BZN|CZ","03.01.2017 00:00 - 03.01.2017 01:00 (CET)","228","4473","222","226","663","6","n/e","n/e","n/e","0","598","80","18","n/e","3422","90","283","0","17","n/e","99"
"BZN|CZ","03.01.2017 01:00 - 03.01.2017 02:00 (CET)","228","4412","221","225","662","6","n/e","n/e","n/e","0","1006","81","17","n/e","3422","90","284","0","17","n/e","124"
"BZN|CZ","03.01.2017 02:00 - 03.01.2017 03:00 (CET)","228","4411","221","226","662","6","n/e","n/e","n/e","0","1009","81","17","n/e","3422","90","284","0","17","n/e","130"
"BZN|CZ","03.01.2017 03:00 - 03.01.2017 04:00 (CET)","228","4408","221","224","661","6","n/e","n/e","n/e","0","1002","81","17","n/e","3425","89","284","0","17","n/e","132"
"BZN|CZ","03.01.2017 04:00 - 03.01.2017 05:00 (CET)","228","4409","222","226","661","6","n/e","n/e","n/e","0","1099","81","17","n/e","3424","90","284","0","17","n/e","128"
"BZN|CZ","03.01.2017 05:00 - 03.01.2017 06:00 (CET)","228","4380","222","244","650","6","n/e","n/e","n/e","0","1081","81","17","n/e","3425","93","284","0","17","n/e","105"
"BZN|CZ","03.01.2017 06:00 - 03.01.2017 07:00 (CET)","228","4524","229","259","663","6","n/e","n/e","n/e","110","11","80","32","n/e","3427","108","289","0","16","n/e","111"
"BZN|CZ","03.01.2017 07:00 - 03.01.2017 08:00 (CET)","229","4546","220","264","672","6","n/e","n/e","n/e","280","0","74","253","n/e","3428","112","290","9","16","n/e","128"
"BZN|CZ","03.01.2017 08:00 - 03.01.2017 09:00 (CET)","228","4549","218","268","665","6","n/e","n/e","n/e","428","0","73","265","n/e","3430","115","291","22","16","n/e","119"
"BZN|CZ","03.01.2017 09:00 - 03.01.2017 10:00 (CET)","228","4536","218","268","671","6","n/e","n/e","n/e","444","0","74","181","n/e","3430","114","291","66","16","n/e","122"
"BZN|CZ","03.01.2017 10:00 - 03.01.2017 11:00 (CET)","228","4539","212","266","676","6","n/e","n/e","n/e","330","0","84","37","n/e","3427","115","290","149","16","n/e","130"
"BZN|CZ","03.01.2017 11:00 - 03.01.2017 12:00 (CET)","228","4523","217","262","673","6","n/e","n/e","n/e","197","0","81","28","n/e","3426","115","291","186","16","n/e","131"
"BZN|CZ","03.01.2017 12:00 - 03.01.2017 13:00 (CET)","226","4463","215","259","675","6","n/e","n/e","n/e","129","0","82","22","n/e","3424","111","289","229","16","n/e","144"
"BZN|CZ","03.01.2017 13:00 - 03.01.2017 14:00 (CET)","228","4461","213","255","672","6","n/e","n/e","n/e","463","0","81","22","n/e","3422","107","290","165","16","n/e","149"
"BZN|CZ","03.01.2017 14:00 - 03.01.2017 15:00 (CET)","228","4458","212","258","671","6","n/e","n/e","n/e","461","0","81","22","n/e","3421","111","291","115","17","n/e","151"
"BZN|CZ","03.01.2017 15:00 - 03.01.2017 16:00 (CET)","229","4447","212","257","667","6","n/e","n/e","n/e","193","0","82","22","n/e","3420","111","291","45","17","n/e","157"
"BZN|CZ","03.01.2017 16:00 - 03.01.2017 17:00 (CET)","228","4495","215","257","671","6","n/e","n/e","n/e","153","0","73","161","n/e","3421","113","292","11","17","n/e","153"
"BZN|CZ","03.01.2017 17:00 - 03.01.2017 18:00 (CET)","228","4533","212","257","675","6","n/e","n/e","n/e","68","0","68","270","n/e","3421","110","292","0","17","n/e","148"
"BZN|CZ","03.01.2017 18:00 - 03.01.2017 19:00 (CET)","228","4493","212","258","669","6","n/e","n/e","n/e","145","0","72","122","n/e","3421","114","295","0","17","n/e","158"
"BZN|CZ","03.01.2017 19:00 - 03.01.2017 20:00 (CET)","228","4493","212","259","669","6","n/e","n/e","n/e","180","0","78","33","n/e","3424","113","295","0","17","n/e","172"
"BZN|CZ","03.01.2017 20:00 - 03.01.2017 21:00 (CET)","228","4474","212","252","659","6","n/e","n/e","n/e","41","0","79","30","n/e","3423","106","293","0","17","n/e","177"
"BZN|CZ","03.01.2017 21:00 - 03.01.2017 22:00 (CET)","228","4364","214","246","643","6","n/e","n/e","n/e","117","0","79","29","n/e","3420","104","288","0","17","n/e","178"
"BZN|CZ","03.01.2017 22:00 - 03.01.2017 23:00 (CET)","228","4213","217","235","555","6","n/e","n/e","n/e","69","0","80","23","n/e","3422","97","283","0","17","n/e","189"
"BZN|CZ","03.01.2017 23:00 - 04.01.2017 00:00 (CET)","228","4009","219","219","550","6","n/e","n/e","n/e","0","1","81","18","n/e","3423","90","281","0","17","n/e","193"
"BZN|CZ","04.01.2017 00:00 - 04.01.2017 01:00 (CET)","228","3725","230","220","549","6","n/e","n/e","n/e","0","1066","81","17","n/e","3423","90","284","0","17","n/e","189"
"BZN|CZ","04.01.2017 01:00 - 04.01.2017 02:00 (CET)","226","3958","228","220","550","6","n/e","n/e","n/e","0","1112","81","17","n/e","3424","90","285","0","17","n/e","192"
"BZN|CZ","04.01.2017 02:00 - 04.01.2017 03:00 (CET)","221","3883","223","221","551","6","n/e","n/e","n/e","0","1000","81","17","n/e","3424","89","283","0","17","n/e","195"
"BZN|CZ","04.01.2017 03:00 - 04.01.2017 04:00 (CET)","224","3803","224","223","550","6","n/e","n/e","n/e","0","992","81","17","n/e","3422","89","283","0","17","n/e","192"
"BZN|CZ","04.01.2017 04:00 - 04.01.2017 05:00 (CET)","226","4040","227","224","553","6","n/e","n/e","n/e","0","983","81","17","n/e","3421","90","284","0","17","n/e","192"
"BZN|CZ","04.01.2017 05:00 - 04.01.2017 06:00 (CET)","224","4079","232","245","575","6","n/e","n/e","n/e","0","557","81","17","n/e","3422","93","286","0","17","n/e","192"
"BZN|CZ","04.01.2017 06:00 - 04.01.2017 07:00 (CET)","224","4257","224","263","599","6","n/e","n/e","n/e","47","5","80","29","n/e","3421","110","290","0","16","n/e","193"
"BZN|CZ","04.01.2017 07:00 - 04.01.2017 08:00 (CET)","226","4420","221","263","661","6","n/e","n/e","n/e","28","0","80","74","n/e","3420","112","288","9","16","n/e","191"
"BZN|CZ","04.01.2017 08:00 - 04.01.2017 09:00 (CET)","228","4505","220","265","668","6","n/e","n/e","n/e","455","0","78","91","n/e","3421","116","289","10","16","n/e","190"
"BZN|CZ","04.01.2017 09:00 - 04.01.2017 10:00 (CET)","229","4509","220","259","663","6","n/e","n/e","n/e","31","0","78","81","n/e","3418","115","288","42","16","n/e","190"
"BZN|CZ","04.01.2017 10:00 - 04.01.2017 11:00 (CET)","229","4468","225","241","650","6","n/e","n/e","n/e","0","0","80","72","n/e","3415","112","288","117","16","n/e","185"
"BZN|CZ","04.01.2017 11:00 - 04.01.2017 12:00 (CET)","229","4513","228","241","655","6","n/e","n/e","n/e","16","0","82","22","n/e","3414","111","290","151","16","n/e","192"
"BZN|CZ","04.01.2017 12:00 - 04.01.2017 13:00 (CET)","229","4554","219","240","666","6","n/e","n/e","n/e","286","0","82","21","n/e","3413","109","291","176","16","n/e","196"
"BZN|CZ","04.01.2017 13:00 - 04.01.2017 14:00 (CET)","229","4525","216","236","665","6","n/e","n/e","n/e","100","0","81","21","n/e","3413","104","289","207","16","n/e","198"
"BZN|CZ","04.01.2017 14:00 - 04.01.2017 15:00 (CET)","229","4489","216","237","665","6","n/e","n/e","n/e","103","0","81","21","n/e","3413","105","290","141","17","n/e","200"
"BZN|CZ","04.01.2017 15:00 - 04.01.2017 16:00 (CET)","228","4521","216","252","663","6","n/e","n/e","n/e","279","0","82","21","n/e","3415","105","291","39","17","n/e","205"
"BZN|CZ","04.01.2017 16:00 - 04.01.2017 17:00 (CET)","228","4528","216","252","668","6","n/e","n/e","n/e","446","0","81","33","n/e","3413","108","293","2","17","n/e","207"
"BZN|CZ","04.01.2017 17:00 - 04.01.2017 18:00 (CET)","228","4586","215","256","670","6","n/e","n/e","n/e","524","0","70","173","n/e","3413","114","295","0","17","n/e","210"
"BZN|CZ","04.01.2017 18:00 - 04.01.2017 19:00 (CET)","228","4590","215","254","674","6","n/e","n/e","n/e","474","0","74","77","n/e","3415","115","290","0","17","n/e","214"
"BZN|CZ","04.01.2017 19:00 - 04.01.2017 20:00 (CET)","228","4533","215","255","669","6","n/e","n/e","n/e","493","0","78","35","n/e","3415","114","289","0","17","n/e","203"
"BZN|CZ","04.01.2017 20:00 - 04.01.2017 21:00 (CET)","229","4543","218","249","660","6","n/e","n/e","n/e","434","0","78","34","n/e","3415","108","288","0","17","n/e","181"
"BZN|CZ","04.01.2017 21:00 - 04.01.2017 22:00 (CET)","229","4511","214","241","651","6","n/e","n/e","n/e","420","0","79","28","n/e","3415","106","289","0","17","n/e","164"
"BZN|CZ","04.01.2017 22:00 - 04.01.2017 23:00 (CET)","229","4475","222","233","656","6","n/e","n/e","n/e","2","0","81","17","n/e","3416","98","286","0","17","n/e","157"
"BZN|CZ","04.01.2017 23:00 - 05.01.2017 00:00 (CET)","229","4514","221","221","650","6","n/e","n/e","n/e","0","1","81","17","n/e","3416","95","282","0","17","n/e","164"
"BZN|CZ","05.01.2017 00:00 - 05.01.2017 01:00 (CET)","229","4515","218","221","638","6","n/e","n/e","n/e","0","1060","84","13","n/e","3416","94","282","0","17","n/e","171"
"BZN|CZ","05.01.2017 01:00 - 05.01.2017 02:00 (CET)","229","4554","221","222","650","6","n/e","n/e","n/e","0","1110","84","13","n/e","3419","94","281","0","17","n/e","168"
"BZN|CZ","05.01.2017 02:00 - 05.01.2017 03:00 (CET)","229","4519","219","222","648","6","n/e","n/e","n/e","0","1103","84","13","n/e","3420","94","281","0","17","n/e","166"
"BZN|CZ","05.01.2017 03:00 - 05.01.2017 04:00 (CET)","229","4531","218","226","642","6","n/e","n/e","n/e","0","1095","84","13","n/e","3419","94","281","0","17","n/e","149"
"BZN|CZ","05.01.2017 04:00 - 05.01.2017 05:00 (CET)","229","4450","221","233","651","6","n/e","n/e","n/e","0","954","84","13","n/e","3422","94","282","0","17","n/e","140"
"BZN|CZ","05.01.2017 05:00 - 05.01.2017 06:00 (CET)","229","4473","215","335","636","6","n/e","n/e","n/e","0","188","84","13","n/e","3423","95","281","0","17","n/e","149"
"BZN|CZ","05.01.2017 06:00 - 05.01.2017 07:00 (CET)","229","4526","211","605","627","6","n/e","n/e","n/e","0","0","82","29","n/e","3423","108","286","0","16","n/e","148"
"BZN|CZ","05.01.2017 07:00 - 05.01.2017 08:00 (CET)","229","4604","215","889","626","6","n/e","n/e","n/e","0","0","87","30","n/e","3426","109","283","1","16","n/e","136"
"BZN|CZ","05.01.2017 08:00 - 05.01.2017 09:00 (CET)","229","4580","213","1002","651","6","n/e","n/e","n/e","152","0","85","33","n/e","3426","111","284","20","16","n/e","132"
"BZN|CZ","05.01.2017 09:00 - 05.01.2017 10:00 (CET)","230","4559","215","985","658","6","n/e","n/e","n/e","79","0","87","22","n/e","3427","111","283","58","16","n/e","141"
"BZN|CZ","05.01.2017 10:00 - 05.01.2017 11:00 (CET)","230","4562","215","940","664","6","n/e","n/e","n/e","0","0","88","22","n/e","3426","111","283","80","16","n/e","143"
"BZN|CZ","05.01.2017 11:00 - 05.01.2017 12:00 (CET)","230","4531","215","894","666","6","n/e","n/e","n/e","0","0","85","21","n/e","3430","114","286","118","16","n/e","142"
"BZN|CZ","05.01.2017 12:00 - 05.01.2017 13:00 (CET)","230","4526","214","842","665","6","n/e","n/e","n/e","75","0","85","21","n/e","3428","113","288","176","16","n/e","134"
"BZN|CZ","05.01.2017 13:00 - 05.01.2017 14:00 (CET)","229","4482","212","792","669","6","n/e","n/e","n/e","68","0","83","21","n/e","3431","111","287","220","16","n/e","143"
"BZN|CZ","05.01.2017 14:00 - 05.01.2017 15:00 (CET)","229","4495","213","744","678","6","n/e","n/e","n/e","159","0","77","91","n/e","3432","106","287","124","17","n/e","147"
"BZN|CZ","05.01.2017 15:00 - 05.01.2017 16:00 (CET)","229","4551","214","765","681","6","n/e","n/e","n/e","258","0","74","196","n/e","3433","110","289","27","17","n/e","163"
"BZN|CZ","05.01.2017 16:00 - 05.01.2017 17:00 (CET)","230","4630","216","1003","682","6","n/e","n/e","n/e","48","0","71","456","n/e","3433","113","289","1","17","n/e","145"
"BZN|CZ","05.01.2017 17:00 - 05.01.2017 18:00 (CET)","230","4694","216","1003","689","6","n/e","n/e","n/e","460","0","69","539","n/e","3434","114","290","0","17","n/e","146"
"BZN|CZ","05.01.2017 18:00 - 05.01.2017 19:00 (CET)","230","4619","215","1002","687","6","n/e","n/e","n/e","527","0","69","523","n/e","3432","119","293","0","17","n/e","130"
"BZN|CZ","05.01.2017 19:00 - 05.01.2017 20:00 (CET)","230","4744","217","882","690","6","n/e","n/e","n/e","573","0","70","321","n/e","3428","120","293","0","17","n/e","118"
"BZN|CZ","05.01.2017 20:00 - 05.01.2017 21:00 (CET)","230","4749","219","936","670","6","n/e","n/e","n/e","555","0","75","103","n/e","3428","111","291","0","17","n/e","133"
"BZN|CZ","05.01.2017 21:00 - 05.01.2017 22:00 (CET)","229","4613","216","721","649","6","n/e","n/e","n/e","335","0","81","29","n/e","3429","105","289","0","17","n/e","128"
"BZN|CZ","05.01.2017 22:00 - 05.01.2017 23:00 (CET)","229","4653","218","233","670","6","n/e","n/e","n/e","672","0","82","21","n/e","3428","97","287","0","17","n/e","120"
"BZN|CZ","05.01.2017 23:00 - 06.01.2017 00:00 (CET)","229","4627","219","225","678","6","n/e","n/e","n/e","6","0","83","17","n/e","3429","96","285","0","17","n/e","133"
"BZN|CZ","06.01.2017 00:00 - 06.01.2017 01:00 (CET)","229","4605","236","222","679","6","n/e","n/e","n/e","0","214","85","17","n/e","3428","91","283","0","17","n/e","120"
"BZN|CZ","06.01.2017 01:00 - 06.01.2017 02:00 (CET)","229","4593","233","221","680","6","n/e","n/e","n/e","0","967","85","17","n/e","3430","91","281","0","17","n/e","108"
"BZN|CZ","06.01.2017 02:00 - 06.01.2017 03:00 (CET)","229","4621","228","221","684","6","n/e","n/e","n/e","0","1002","85","17","n/e","3431","91","282","0","17","n/e","82"
"BZN|CZ","06.01.2017 03:00 - 06.01.2017 04:00 (CET)","229","4640","229","221","683","6","n/e","n/e","n/e","0","1100","85","17","n/e","3430","91","281","0","17","n/e","75"
"BZN|CZ","06.01.2017 04:00 - 06.01.2017 05:00 (CET)","229","4661","228","226","683","6","n/e","n/e","n/e","0","1069","85","17","n/e","3430","91","280","0","17","n/e","75"
"BZN|CZ","06.01.2017 05:00 - 06.01.2017 06:00 (CET)","229","4638","218","366","672","6","n/e","n/e","n/e","0","841","85","17","n/e","3430","94","280","0","17","n/e","67"
"BZN|CZ","06.01.2017 06:00 - 06.01.2017 07:00 (CET)","229","4663","219","542","676","6","n/e","n/e","n/e","0","5","85","28","n/e","3431","107","282","0","16","n/e","63"
"BZN|CZ","06.01.2017 07:00 - 06.01.2017 08:00 (CET)","229","4728","214","556","658","6","n/e","n/e","n/e","0","0","83","95","n/e","3432","117","281","1","16","n/e","68"
"BZN|CZ","06.01.2017 08:00 - 06.01.2017 09:00 (CET)","229","4843","216","584","672","6","n/e","n/e","n/e","458","0","83","90","n/e","3433","119","282","14","16","n/e","69"
"BZN|CZ","06.01.2017 09:00 - 06.01.2017 10:00 (CET)","229","4849","213","580","685","6","n/e","n/e","n/e","209","0","84","67","n/e","3435","119","282","83","16","n/e","73"
"BZN|CZ","06.01.2017 10:00 - 06.01.2017 11:00 (CET)","230","4830","213","581","686","6","n/e","n/e","n/e","77","0","84","86","n/e","3435","118","285","181","16","n/e","83"
"BZN|CZ","06.01.2017 11:00 - 06.01.2017 12:00 (CET)","230","4830","212","581","686","6","n/e","n/e","n/e","96","0","80","87","n/e","3435","118","288","265","16","n/e","88"
"BZN|CZ","06.01.2017 12:00 - 06.01.2017 13:00 (CET)","230","4825","211","581","677","6","n/e","n/e","n/e","0","0","81","71","n/e","3434","117","289","238","16","n/e","106"
"BZN|CZ","06.01.2017 13:00 - 06.01.2017 14:00 (CET)","229","4799","212","567","678","6","n/e","n/e","n/e","67","0","81","67","n/e","3434","106","287","184","16","n/e","112"
"BZN|CZ","06.01.2017 14:00 - 06.01.2017 15:00 (CET)","229","4812","216","553","679","6","n/e","n/e","n/e","0","0","80","73","n/e","3432","106","287","116","17","n/e","134"
"BZN|CZ","06.01.2017 15:00 - 06.01.2017 16:00 (CET)","229","4815","217","555","681","6","n/e","n/e","n/e","0","0","81","71","n/e","3431","112","291","30","17","n/e","129"
"BZN|CZ","06.01.2017 16:00 - 06.01.2017 17:00 (CET)","228","4857","219","577","683","6","n/e","n/e","n/e","192","0","77","182","n/e","3431","112","290","1","17","n/e","117"
"BZN|CZ","06.01.2017 17:00 - 06.01.2017 18:00 (CET)","228","4914","222","575","695","6","n/e","n/e","n/e","645","0","72","406","n/e","3431","112","291","0","17","n/e","96"
"BZN|CZ","06.01.2017 18:00 - 06.01.2017 19:00 (CET)","230","4879","219","569","700","6","n/e","n/e","n/e","632","0","72","396","n/e","3433","114","292","0","17","n/e","76"
"BZN|CZ","06.01.2017 19:00 - 06.01.2017 20:00 (CET)","229","4851","222","304","702","6","n/e","n/e","n/e","395","0","73","245","n/e","3435","115","292","0","17","n/e","68"
"BZN|CZ","06.01.2017 20:00 - 06.01.2017 21:00 (CET)","234","4834","216","260","691","6","n/e","n/e","n/e","34","0","78","83","n/e","3434","112","292","0","17","n/e","62"
"BZN|CZ","06.01.2017 21:00 - 06.01.2017 22:00 (CET)","244","4837","215","251","698","6","n/e","n/e","n/e","76","0","82","36","n/e","3433","106","292","0","17","n/e","59"
"BZN|CZ","06.01.2017 22:00 - 06.01.2017 23:00 (CET)","244","4869","222","241","696","6","n/e","n/e","n/e","124","0","85","18","n/e","3436","97","290","0","17","n/e","58"
"BZN|CZ","06.01.2017 23:00 - 07.01.2017 00:00 (CET)","244","4929","244","232","696","6","n/e","n/e","n/e","42","0","85","18","n/e","3437","92","288","0","17","n/e","49"
"BZN|CZ","07.01.2017 00:00 - 07.01.2017 01:00 (CET)","262","4987","187","233","714","6","n/e","n/e","n/e","1","0","81","18","n/e","3436","90","280","0","16","n/e","43"
