"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|DK2","24.01.2017 00:00 - 24.01.2017 01:00 (CET)","457","n/e","n/e","73","407","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","62","65","69"
"BZN|DK2","24.01.2017 01:00 - 24.01.2017 02:00 (CET)","453","n/e","n/e","65","436","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","55","66"
"BZN|DK2","24.01.2017 02:00 - 24.01.2017 03:00 (CET)","454","n/e","n/e","65","483","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","73","47"
"BZN|DK2","24.01.2017 03:00 - 24.01.2017 04:00 (CET)","455","n/e","n/e","65","498","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","59","48"
"BZN|DK2","24.01.2017 04:00 - 24.01.2017 05:00 (CET)","455","n/e","n/e","65","482","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","62","48","47"
"BZN|DK2","24.01.2017 05:00 - 24.01.2017 06:00 (CET)","453","n/e","n/e","65","485","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","50","54","41"
"BZN|DK2","24.01.2017 06:00 - 24.01.2017 07:00 (CET)","469","n/e","n/e","66","511","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","48","39","43"
"BZN|DK2","24.01.2017 07:00 - 24.01.2017 08:00 (CET)","531","n/e","n/e","98","559","15","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","49","49","44"
"BZN|DK2","24.01.2017 08:00 - 24.01.2017 09:00 (CET)","568","n/e","n/e","145","538","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","52","47","43"
"BZN|DK2","24.01.2017 09:00 - 24.01.2017 10:00 (CET)","545","n/e","n/e","185","539","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","5","52","48","38"
"BZN|DK2","24.01.2017 10:00 - 24.01.2017 11:00 (CET)","551","n/e","n/e","188","404","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","14","60","47","40"
"BZN|DK2","24.01.2017 11:00 - 24.01.2017 12:00 (CET)","537","n/e","n/e","189","455","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","16","62","66","51"
"BZN|DK2","24.01.2017 12:00 - 24.01.2017 13:00 (CET)","499","n/e","n/e","189","560","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","19","62","90","51"
"BZN|DK2","24.01.2017 13:00 - 24.01.2017 14:00 (CET)","503","n/e","n/e","189","514","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","16","63","120","54"
"BZN|DK2","24.01.2017 14:00 - 24.01.2017 15:00 (CET)","494","n/e","n/e","188","514","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9","64","114","60"
"BZN|DK2","24.01.2017 15:00 - 24.01.2017 16:00 (CET)","481","n/e","n/e","189","522","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4","62","123","59"
"BZN|DK2","24.01.2017 16:00 - 24.01.2017 17:00 (CET)","522","n/e","n/e","189","569","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","62","117","54"
"BZN|DK2","24.01.2017 17:00 - 24.01.2017 18:00 (CET)","603","n/e","n/e","203","602","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","64","132","68"
"BZN|DK2","24.01.2017 18:00 - 24.01.2017 19:00 (CET)","593","n/e","n/e","209","578","30","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","65","151","75"
"BZN|DK2","24.01.2017 19:00 - 24.01.2017 20:00 (CET)","455","n/e","n/e","199","521","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","64","158","74"
"BZN|DK2","24.01.2017 20:00 - 24.01.2017 21:00 (CET)","508","n/e","n/e","136","500","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","64","150","74"
"BZN|DK2","24.01.2017 21:00 - 24.01.2017 22:00 (CET)","505","n/e","n/e","78","519","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","115","59"
"BZN|DK2","24.01.2017 22:00 - 24.01.2017 23:00 (CET)","486","n/e","n/e","62","517","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","95","57"
"BZN|DK2","24.01.2017 23:00 - 25.01.2017 00:00 (CET)","444","n/e","n/e","52","487","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","68","50"
"BZN|DK2","25.01.2017 00:00 - 25.01.2017 01:00 (CET)","458","n/e","n/e","36","451","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","67","49"
"BZN|DK2","25.01.2017 01:00 - 25.01.2017 02:00 (CET)","469","n/e","n/e","34","447","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","62","73","52"
"BZN|DK2","25.01.2017 02:00 - 25.01.2017 03:00 (CET)","450","n/e","n/e","34","447","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","62","83","47"
"BZN|DK2","25.01.2017 03:00 - 25.01.2017 04:00 (CET)","452","n/e","n/e","34","444","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","70","40"
"BZN|DK2","25.01.2017 04:00 - 25.01.2017 05:00 (CET)","443","n/e","n/e","34","481","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","61","64","45"
"BZN|DK2","25.01.2017 05:00 - 25.01.2017 06:00 (CET)","435","n/e","n/e","34","488","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","51","63","44"
"BZN|DK2","25.01.2017 06:00 - 25.01.2017 07:00 (CET)","440","n/e","n/e","61","467","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","47","46","41"
"BZN|DK2","25.01.2017 07:00 - 25.01.2017 08:00 (CET)","452","n/e","n/e","87","456","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","48","43","43"
"BZN|DK2","25.01.2017 08:00 - 25.01.2017 09:00 (CET)","447","n/e","n/e","87","525","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","59","37","44"
"BZN|DK2","25.01.2017 09:00 - 25.01.2017 10:00 (CET)","437","n/e","n/e","107","476","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","62","45","48"
"BZN|DK2","25.01.2017 10:00 - 25.01.2017 11:00 (CET)","425","n/e","n/e","147","453","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","9","63","36","44"
"BZN|DK2","25.01.2017 11:00 - 25.01.2017 12:00 (CET)","434","n/e","n/e","146","457","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","16","62","19","37"
"BZN|DK2","25.01.2017 12:00 - 25.01.2017 13:00 (CET)","435","n/e","n/e","147","456","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","20","61","10","45"
"BZN|DK2","25.01.2017 13:00 - 25.01.2017 14:00 (CET)","498","n/e","n/e","147","458","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","18","61","11","60"
"BZN|DK2","25.01.2017 14:00 - 25.01.2017 15:00 (CET)","522","n/e","n/e","158","453","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","12","63","28","66"
"BZN|DK2","25.01.2017 15:00 - 25.01.2017 16:00 (CET)","516","n/e","n/e","155","471","23","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","4","63","20","57"
"BZN|DK2","25.01.2017 16:00 - 25.01.2017 17:00 (CET)","513","n/e","n/e","172","547","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","15","43"
"BZN|DK2","25.01.2017 17:00 - 25.01.2017 18:00 (CET)","591","n/e","n/e","185","651","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","4","32"
"BZN|DK2","25.01.2017 18:00 - 25.01.2017 19:00 (CET)","572","n/e","n/e","175","634","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","3","28"
"BZN|DK2","25.01.2017 19:00 - 25.01.2017 20:00 (CET)","484","n/e","n/e","173","549","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","62","1","28"
"BZN|DK2","25.01.2017 20:00 - 25.01.2017 21:00 (CET)","499","n/e","n/e","121","460","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","62","1","23"
"BZN|DK2","25.01.2017 21:00 - 25.01.2017 22:00 (CET)","499","n/e","n/e","71","426","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","62","1","22"
"BZN|DK2","25.01.2017 22:00 - 25.01.2017 23:00 (CET)","497","n/e","n/e","50","437","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","0","22"
"BZN|DK2","25.01.2017 23:00 - 26.01.2017 00:00 (CET)","496","n/e","n/e","43","381","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","64","1","23"
"BZN|DK2","26.01.2017 00:00 - 26.01.2017 01:00 (CET)","497","n/e","n/e","44","407","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","64","3","28"
"BZN|DK2","26.01.2017 01:00 - 26.01.2017 02:00 (CET)","500","n/e","n/e","55","417","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","4","39"
"BZN|DK2","26.01.2017 02:00 - 26.01.2017 03:00 (CET)","481","n/e","n/e","57","460","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","9","38"
"BZN|DK2","26.01.2017 03:00 - 26.01.2017 04:00 (CET)","475","n/e","n/e","61","468","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","4","30"
"BZN|DK2","26.01.2017 04:00 - 26.01.2017 05:00 (CET)","477","n/e","n/e","60","469","25","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","2","18"
"BZN|DK2","26.01.2017 05:00 - 26.01.2017 06:00 (CET)","477","n/e","n/e","60","470","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","51","2","16"
"BZN|DK2","26.01.2017 06:00 - 26.01.2017 07:00 (CET)","506","n/e","n/e","90","446","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","49","8","11"
"BZN|DK2","26.01.2017 07:00 - 26.01.2017 08:00 (CET)","592","n/e","n/e","185","513","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","50","8","10"
"BZN|DK2","26.01.2017 08:00 - 26.01.2017 09:00 (CET)","433","n/e","n/e","180","536","28","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","50","4","9"
"BZN|DK2","26.01.2017 09:00 - 26.01.2017 10:00 (CET)","457","n/e","n/e","194","567","27","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6","51","0","8"
"BZN|DK2","26.01.2017 10:00 - 26.01.2017 11:00 (CET)","490","n/e","n/e","244","637","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","17","53","11","7"
"BZN|DK2","26.01.2017 11:00 - 26.01.2017 12:00 (CET)","367","n/e","n/e","250","657","26","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","25","57","24","10"
"BZN|DK2","26.01.2017 12:00 - 26.01.2017 13:00 (CET)","423","n/e","n/e","220","660","24","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","27","54","34","13"
"BZN|DK2","26.01.2017 13:00 - 26.01.2017 14:00 (CET)","323","n/e","n/e","222","605","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","20","55","42","21"
"BZN|DK2","26.01.2017 14:00 - 26.01.2017 15:00 (CET)","311","n/e","n/e","231","583","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","14","52","38","23"
"BZN|DK2","26.01.2017 15:00 - 26.01.2017 16:00 (CET)","329","n/e","n/e","259","744","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","6","63","29","23"
"BZN|DK2","26.01.2017 16:00 - 26.01.2017 17:00 (CET)","456","n/e","n/e","264","692","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","64","26","23"
"BZN|DK2","26.01.2017 17:00 - 26.01.2017 18:00 (CET)","519","n/e","n/e","234","555","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","59","47","29"
"BZN|DK2","26.01.2017 18:00 - 26.01.2017 19:00 (CET)","600","n/e","n/e","164","559","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","50","54","39"
"BZN|DK2","26.01.2017 19:00 - 26.01.2017 20:00 (CET)","511","n/e","n/e","155","565","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","50","69","42"
"BZN|DK2","26.01.2017 20:00 - 26.01.2017 21:00 (CET)","495","n/e","n/e","143","500","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","63","80","45"
"BZN|DK2","26.01.2017 21:00 - 26.01.2017 22:00 (CET)","556","n/e","n/e","152","496","17","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","64","75","37"
"BZN|DK2","26.01.2017 22:00 - 26.01.2017 23:00 (CET)","506","n/e","n/e","184","559","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","64","68","37"
"BZN|DK2","26.01.2017 23:00 - 27.01.2017 00:00 (CET)","360","n/e","n/e","156","481","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","65","71","45"
"BZN|DK2","27.01.2017 00:00 - 27.01.2017 01:00 (CET)","318","n/e","n/e","136","475","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","68","65","44"
"BZN|DK2","27.01.2017 01:00 - 27.01.2017 02:00 (CET)","322","n/e","n/e","127","475","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","66","65","45"
"BZN|DK2","27.01.2017 02:00 - 27.01.2017 03:00 (CET)","320","n/e","n/e","127","475","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","65","75","50"
"BZN|DK2","27.01.2017 03:00 - 27.01.2017 04:00 (CET)","317","n/e","n/e","127","476","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","64","76","59"
"BZN|DK2","27.01.2017 04:00 - 27.01.2017 05:00 (CET)","324","n/e","n/e","126","475","19","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","64","95","62"
"BZN|DK2","27.01.2017 05:00 - 27.01.2017 06:00 (CET)","322","n/e","n/e","127","475","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","53","106","70"
"BZN|DK2","27.01.2017 06:00 - 27.01.2017 07:00 (CET)","350","n/e","n/e","145","478","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","50","138","94"
"BZN|DK2","27.01.2017 07:00 - 27.01.2017 08:00 (CET)","436","n/e","n/e","227","553","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","51","147","126"
"BZN|DK2","27.01.2017 08:00 - 27.01.2017 09:00 (CET)","410","n/e","n/e","255","529","21","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","50","226","153"
"BZN|DK2","27.01.2017 09:00 - 27.01.2017 10:00 (CET)","434","n/e","n/e","229","518","20","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","23","49","218","139"
"BZN|DK2","27.01.2017 10:00 - 27.01.2017 11:00 (CET)","336","n/e","n/e","202","533","50","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","58","55","140","124"
"BZN|DK2","27.01.2017 11:00 - 27.01.2017 12:00 (CET)","323","n/e","n/e","202","544","22","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","84","57","90","123"
"BZN|DK2","27.01.2017 12:00 - 27.01.2017 13:00 (CET)","325","n/e","n/e","201","539","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","94","57","83","118"
"BZN|DK2","27.01.2017 13:00 - 27.01.2017 14:00 (CET)","317","n/e","n/e","202","533","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","85","58","80","97"
"BZN|DK2","27.01.2017 14:00 - 27.01.2017 15:00 (CET)","321","n/e","n/e","198","521","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","58","58","87","100"
"BZN|DK2","27.01.2017 15:00 - 27.01.2017 16:00 (CET)","322","n/e","n/e","191","541","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","24","65","77","104"
"BZN|DK2","27.01.2017 16:00 - 27.01.2017 17:00 (CET)","317","n/e","n/e","192","564","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","2","67","98","108"
"BZN|DK2","27.01.2017 17:00 - 27.01.2017 18:00 (CET)","319","n/e","n/e","192","566","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","67","133","102"
"BZN|DK2","27.01.2017 18:00 - 27.01.2017 19:00 (CET)","314","n/e","n/e","192","558","17","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","67","95","92"
"BZN|DK2","27.01.2017 19:00 - 27.01.2017 20:00 (CET)","311","n/e","n/e","140","552","17","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","67","57","103"
"BZN|DK2","27.01.2017 20:00 - 27.01.2017 21:00 (CET)","315","n/e","n/e","140","506","18","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","67","55","79"
"BZN|DK2","27.01.2017 21:00 - 27.01.2017 22:00 (CET)","323","n/e","n/e","141","455","16","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","67","53","58"
"BZN|DK2","27.01.2017 22:00 - 27.01.2017 23:00 (CET)","323","n/e","n/e","141","445","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","67","36","47"
"BZN|DK2","27.01.2017 23:00 - 28.01.2017 00:00 (CET)","322","n/e","n/e","142","448","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","67","28","39"
"BZN|DK2","28.01.2017 00:00 - 28.01.2017 01:00 (CET)","316","n/e","n/e","141","451","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","67","21","34"
"BZN|DK2","28.01.2017 01:00 - 28.01.2017 02:00 (CET)","316","n/e","n/e","141","450","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","67","19","32"
"BZN|DK2","28.01.2017 02:00 - 28.01.2017 03:00 (CET)","316","n/e","n/e","141","446","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","67","21","46"
"BZN|DK2","28.01.2017 03:00 - 28.01.2017 04:00 (CET)","315","n/e","n/e","141","502","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","67","19","43"
"BZN|DK2","28.01.2017 04:00 - 28.01.2017 05:00 (CET)","315","n/e","n/e","140","452","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","67","11","38"
"BZN|DK2","28.01.2017 05:00 - 28.01.2017 06:00 (CET)","316","n/e","n/e","140","448","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","60","14","30"
"BZN|DK2","28.01.2017 06:00 - 28.01.2017 07:00 (CET)","316","n/e","n/e","141","447","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","60","20","39"
"BZN|DK2","28.01.2017 07:00 - 28.01.2017 08:00 (CET)","317","n/e","n/e","137","441","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","74","46","52"
"BZN|DK2","28.01.2017 08:00 - 28.01.2017 09:00 (CET)","319","n/e","n/e","135","439","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","75","61","69"
"BZN|DK2","28.01.2017 09:00 - 28.01.2017 10:00 (CET)","320","n/e","n/e","135","441","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","24","75","47","62"
"BZN|DK2","28.01.2017 10:00 - 28.01.2017 11:00 (CET)","318","n/e","n/e","135","439","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","59","81","53","48"
"BZN|DK2","28.01.2017 11:00 - 28.01.2017 12:00 (CET)","318","n/e","n/e","136","435","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","84","83","35","42"
"BZN|DK2","28.01.2017 12:00 - 28.01.2017 13:00 (CET)","318","n/e","n/e","136","435","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","92","81","28","43"
"BZN|DK2","28.01.2017 13:00 - 28.01.2017 14:00 (CET)","318","n/e","n/e","135","447","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","80","83","13","29"
"BZN|DK2","28.01.2017 14:00 - 28.01.2017 15:00 (CET)","318","n/e","n/e","135","447","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","54","83","27","24"
"BZN|DK2","28.01.2017 15:00 - 28.01.2017 16:00 (CET)","318","n/e","n/e","135","461","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","24","83","42","35"
"BZN|DK2","28.01.2017 16:00 - 28.01.2017 17:00 (CET)","320","n/e","n/e","136","486","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","3","83","54","52"
"BZN|DK2","28.01.2017 17:00 - 28.01.2017 18:00 (CET)","442","n/e","n/e","136","518","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","83","79","62"
"BZN|DK2","28.01.2017 18:00 - 28.01.2017 19:00 (CET)","436","n/e","n/e","136","511","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","83","95","81"
"BZN|DK2","28.01.2017 19:00 - 28.01.2017 20:00 (CET)","324","n/e","n/e","132","491","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","83","105","83"
"BZN|DK2","28.01.2017 20:00 - 28.01.2017 21:00 (CET)","326","n/e","n/e","89","461","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","83","134","99"
"BZN|DK2","28.01.2017 21:00 - 28.01.2017 22:00 (CET)","324","n/e","n/e","80","460","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","82","122","114"
"BZN|DK2","28.01.2017 22:00 - 28.01.2017 23:00 (CET)","328","n/e","n/e","81","461","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","82","75","91"
"BZN|DK2","28.01.2017 23:00 - 29.01.2017 00:00 (CET)","326","n/e","n/e","81","460","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","83","80","71"
"BZN|DK2","29.01.2017 00:00 - 29.01.2017 01:00 (CET)","311","n/e","n/e","84","460","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","83","62","60"
"BZN|DK2","29.01.2017 01:00 - 29.01.2017 02:00 (CET)","306","n/e","n/e","81","454","14","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","82","66","53"
"BZN|DK2","29.01.2017 02:00 - 29.01.2017 03:00 (CET)","305","n/e","n/e","81","449","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","82","94","59"
"BZN|DK2","29.01.2017 03:00 - 29.01.2017 04:00 (CET)","304","n/e","n/e","80","448","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","82","59","69"
"BZN|DK2","29.01.2017 04:00 - 29.01.2017 05:00 (CET)","305","n/e","n/e","84","447","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","82","66","55"
"BZN|DK2","29.01.2017 05:00 - 29.01.2017 06:00 (CET)","306","n/e","n/e","84","452","13","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","n/e","0","77","130","73"
