"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|DK1","02.01.2017 03:00 - 02.01.2017 04:00 (CET)","480","n/e","n/e","156","321","1","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","4","0","96","623","559"
"BZN|DK1","02.01.2017 04:00 - 02.01.2017 05:00 (CET)","480","n/e","n/e","175","323","7","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","5","0","98","429","465"
"BZN|DK1","02.01.2017 05:00 - 02.01.2017 06:00 (CET)","545","n/e","n/e","190","350","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","5","0","98","479","372"
"BZN|DK1","02.01.2017 06:00 - 02.01.2017 07:00 (CET)","492","n/e","n/e","227","457","1","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","4","0","95","340","304"
"BZN|DK1","02.01.2017 07:00 - 02.01.2017 08:00 (CET)","430","n/e","n/e","379","563","2","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","4","0","96","363","240"
"BZN|DK1","02.01.2017 08:00 - 02.01.2017 09:00 (CET)","558","n/e","n/e","428","601","4","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","6","0","97","412","218"
"BZN|DK1","02.01.2017 09:00 - 02.01.2017 10:00 (CET)","463","n/e","n/e","432","772","5","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","8","11","100","578","245"
"BZN|DK1","02.01.2017 10:00 - 02.01.2017 11:00 (CET)","434","n/e","n/e","438","768","4","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","7","52","98","599","359"
"BZN|DK1","02.01.2017 11:00 - 02.01.2017 12:00 (CET)","375","n/e","n/e","443","729","6","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","7","109","96","558","469"
"BZN|DK1","02.01.2017 12:00 - 02.01.2017 13:00 (CET)","500","n/e","n/e","441","673","5","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","7","129","99","410","525"
"BZN|DK1","02.01.2017 13:00 - 02.01.2017 14:00 (CET)","478","n/e","n/e","433","556","4","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","5","109","99","334","522"
"BZN|DK1","02.01.2017 14:00 - 02.01.2017 15:00 (CET)","403","n/e","n/e","435","593","2","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","4","56","98","379","453"
"BZN|DK1","02.01.2017 15:00 - 02.01.2017 16:00 (CET)","400","n/e","n/e","459","788","8","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","5","8","100","416","356"
"BZN|DK1","02.01.2017 16:00 - 02.01.2017 17:00 (CET)","442","n/e","n/e","450","789","6","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","5","0","100","479","308"
"BZN|DK1","02.01.2017 17:00 - 02.01.2017 18:00 (CET)","554","n/e","n/e","454","864","5","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","5","0","100","452","385"
"BZN|DK1","02.01.2017 18:00 - 02.01.2017 19:00 (CET)","543","n/e","n/e","445","777","4","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","5","0","100","399","443"
"BZN|DK1","02.01.2017 19:00 - 02.01.2017 20:00 (CET)","449","n/e","n/e","395","587","3","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","5","0","98","394","533"
"BZN|DK1","02.01.2017 20:00 - 02.01.2017 21:00 (CET)","389","n/e","n/e","378","491","2","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","5","0","99","445","588"
"BZN|DK1","02.01.2017 21:00 - 02.01.2017 22:00 (CET)","396","n/e","n/e","393","483","11","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","6","0","101","444","565"
"BZN|DK1","02.01.2017 22:00 - 02.01.2017 23:00 (CET)","432","n/e","n/e","275","515","5","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","7","0","95","435","528"
"BZN|DK1","02.01.2017 23:00 - 03.01.2017 00:00 (CET)","282","n/e","n/e","242","457","3","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","7","0","83","451","551"
"BZN|DK1","03.01.2017 00:00 - 03.01.2017 01:00 (CET)","373","n/e","n/e","202","356","3","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","7","0","89","427","636"
"BZN|DK1","03.01.2017 01:00 - 03.01.2017 02:00 (CET)","426","n/e","n/e","205","312","5","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","6","0","97","458","681"
"BZN|DK1","03.01.2017 02:00 - 03.01.2017 03:00 (CET)","387","n/e","n/e","192","292","1","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","5","0","93","495","770"
"BZN|DK1","03.01.2017 03:00 - 03.01.2017 04:00 (CET)","375","n/e","n/e","164","294","2","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","5","0","93","567","897"
"BZN|DK1","03.01.2017 04:00 - 03.01.2017 05:00 (CET)","317","n/e","n/e","163","287","1","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","5","0","77","597","911"
"BZN|DK1","03.01.2017 05:00 - 03.01.2017 06:00 (CET)","360","n/e","n/e","189","369","2","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","5","0","76","591","950"
"BZN|DK1","03.01.2017 06:00 - 03.01.2017 07:00 (CET)","360","n/e","n/e","214","424","2","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","5","0","76","591","971"
"BZN|DK1","03.01.2017 07:00 - 03.01.2017 08:00 (CET)","329","n/e","n/e","229","435","5","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","6","0","76","698","1030"
"BZN|DK1","03.01.2017 08:00 - 03.01.2017 09:00 (CET)","296","n/e","n/e","247","446","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","6","0","77","757","1057"
"BZN|DK1","03.01.2017 09:00 - 03.01.2017 10:00 (CET)","353","n/e","n/e","234","448","2","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","5","1","73","778","1232"
"BZN|DK1","03.01.2017 10:00 - 03.01.2017 11:00 (CET)","387","n/e","n/e","247","422","3","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","5","8","73","777","1498"
"BZN|DK1","03.01.2017 11:00 - 03.01.2017 12:00 (CET)","382","n/e","n/e","244","464","2","n/e","n/e","n/e","n/e","n/e","0","n/e","n/e","n/e","n/e","5","11","73","773","1941"
"BZN|DK1","03.01.2017 12:00 - 03.01.2017 13:00 (CET)","457","n/e","n/e","256","523","6","n/e","n/e","n/e","n/e","n/e","1","n/e","n/e","n/e","n/e","6","14","74","764","2232"
"BZN|DK1","03.01.2017 13:00 - 03.01.2017 14:00 (CET)","421","n/e","n/e","263","519","3","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","7","17","89","802","2402"
"BZN|DK1","03.01.2017 14:00 - 03.01.2017 15:00 (CET)","464","n/e","n/e","240","410","2","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","7","9","76","705","2374"
"BZN|DK1","03.01.2017 15:00 - 03.01.2017 16:00 (CET)","412","n/e","n/e","235","432","2","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","7","2","75","792","2433"
"BZN|DK1","03.01.2017 16:00 - 03.01.2017 17:00 (CET)","420","n/e","n/e","238","496","6","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","8","0","78","791","2473"
"BZN|DK1","03.01.2017 17:00 - 03.01.2017 18:00 (CET)","416","n/e","n/e","239","523","2","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","8","0","76","810","2562"
"BZN|DK1","03.01.2017 18:00 - 03.01.2017 19:00 (CET)","376","n/e","n/e","201","486","2","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","8","0","76","805","2537"
"BZN|DK1","03.01.2017 19:00 - 03.01.2017 20:00 (CET)","378","n/e","n/e","197","446","5","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","7","0","77","802","2488"
"BZN|DK1","03.01.2017 20:00 - 03.01.2017 21:00 (CET)","322","n/e","n/e","154","420","1","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","6","0","75","802","2468"
"BZN|DK1","03.01.2017 21:00 - 03.01.2017 22:00 (CET)","263","n/e","n/e","142","301","3","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","7","0","75","694","2361"
"BZN|DK1","03.01.2017 22:00 - 03.01.2017 23:00 (CET)","279","n/e","n/e","126","270","4","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","7","0","66","614","2303"
"BZN|DK1","03.01.2017 23:00 - 04.01.2017 00:00 (CET)","281","n/e","n/e","123","213","3","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","5","0","65","583","2295"
"BZN|DK1","04.01.2017 00:00 - 04.01.2017 01:00 (CET)","305","n/e","n/e","101","189","1","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","4","0","74","595","2266"
"BZN|DK1","04.01.2017 01:00 - 04.01.2017 02:00 (CET)","281","n/e","n/e","104","260","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","5","0","92","202","2237"
"BZN|DK1","04.01.2017 02:00 - 04.01.2017 03:00 (CET)","249","n/e","n/e","72","233","2","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","4","0","88","240","2269"
"BZN|DK1","04.01.2017 03:00 - 04.01.2017 04:00 (CET)","262","n/e","n/e","75","205","3","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","4","0","89","247","2143"
"BZN|DK1","04.01.2017 04:00 - 04.01.2017 05:00 (CET)","282","n/e","n/e","91","224","2","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","5","0","87","515","2146"
"BZN|DK1","04.01.2017 05:00 - 04.01.2017 06:00 (CET)","350","n/e","n/e","150","413","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","5","0","90","483","2193"
"BZN|DK1","04.01.2017 06:00 - 04.01.2017 07:00 (CET)","402","n/e","n/e","148","533","4","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","5","0","87","532","2224"
"BZN|DK1","04.01.2017 07:00 - 04.01.2017 08:00 (CET)","503","n/e","n/e","228","661","8","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","5","0","89","582","2190"
"BZN|DK1","04.01.2017 08:00 - 04.01.2017 09:00 (CET)","408","n/e","n/e","190","585","3","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","4","0","74","696","2140"
"BZN|DK1","04.01.2017 09:00 - 04.01.2017 10:00 (CET)","389","n/e","n/e","192","575","4","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","4","12","82","796","1992"
"BZN|DK1","04.01.2017 10:00 - 04.01.2017 11:00 (CET)","429","n/e","n/e","195","663","2","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","5","50","83","809","1905"
"BZN|DK1","04.01.2017 11:00 - 04.01.2017 12:00 (CET)","418","n/e","n/e","195","693","3","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","5","79","82","801","1909"
"BZN|DK1","04.01.2017 12:00 - 04.01.2017 13:00 (CET)","472","n/e","n/e","192","631","3","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","5","84","87","784","2023"
"BZN|DK1","04.01.2017 13:00 - 04.01.2017 14:00 (CET)","510","n/e","n/e","244","725","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","6","63","98","697","2027"
"BZN|DK1","04.01.2017 14:00 - 04.01.2017 15:00 (CET)","414","n/e","n/e","271","739","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","7","43","100","777","1796"
"BZN|DK1","04.01.2017 15:00 - 04.01.2017 16:00 (CET)","484","n/e","n/e","247","788","12","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","6","11","100","788","1732"
"BZN|DK1","04.01.2017 16:00 - 04.01.2017 17:00 (CET)","554","n/e","n/e","212","747","5","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","6","0","98","743","1767"
"BZN|DK1","04.01.2017 17:00 - 04.01.2017 18:00 (CET)","422","n/e","n/e","213","731","2","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","6","0","96","791","1759"
"BZN|DK1","04.01.2017 18:00 - 04.01.2017 19:00 (CET)","568","n/e","n/e","216","710","4","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","6","0","98","800","1646"
"BZN|DK1","04.01.2017 19:00 - 04.01.2017 20:00 (CET)","540","n/e","n/e","216","588","5","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","6","0","98","800","1533"
"BZN|DK1","04.01.2017 20:00 - 04.01.2017 21:00 (CET)","418","n/e","n/e","222","592","9","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","6","0","101","795","1281"
"BZN|DK1","04.01.2017 21:00 - 04.01.2017 22:00 (CET)","554","n/e","n/e","211","621","6","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","6","0","98","799","1025"
"BZN|DK1","04.01.2017 22:00 - 04.01.2017 23:00 (CET)","426","n/e","n/e","198","603","6","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","6","0","99","791","856"
"BZN|DK1","04.01.2017 23:00 - 05.01.2017 00:00 (CET)","408","n/e","n/e","198","546","1","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","5","0","82","796","840"
"BZN|DK1","05.01.2017 00:00 - 05.01.2017 01:00 (CET)","404","n/e","n/e","149","751","1","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","6","0","80","790","758"
"BZN|DK1","05.01.2017 01:00 - 05.01.2017 02:00 (CET)","403","n/e","n/e","137","697","1","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","6","0","80","773","691"
"BZN|DK1","05.01.2017 02:00 - 05.01.2017 03:00 (CET)","387","n/e","n/e","158","734","10","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","6","0","84","689","702"
"BZN|DK1","05.01.2017 03:00 - 05.01.2017 04:00 (CET)","429","n/e","n/e","197","849","14","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","7","0","99","623","784"
"BZN|DK1","05.01.2017 04:00 - 05.01.2017 05:00 (CET)","516","n/e","n/e","245","920","20","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","8","0","102","629","810"
"BZN|DK1","05.01.2017 05:00 - 05.01.2017 06:00 (CET)","512","n/e","n/e","248","760","20","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","7","0","102","677","818"
"BZN|DK1","05.01.2017 06:00 - 05.01.2017 07:00 (CET)","463","n/e","n/e","303","843","13","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","7","0","99","680","895"
"BZN|DK1","05.01.2017 07:00 - 05.01.2017 08:00 (CET)","570","n/e","n/e","455","935","28","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","9","0","108","660","890"
"BZN|DK1","05.01.2017 08:00 - 05.01.2017 09:00 (CET)","552","n/e","n/e","588","1058","35","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","11","0","110","636","841"
"BZN|DK1","05.01.2017 09:00 - 05.01.2017 10:00 (CET)","553","n/e","n/e","622","1167","38","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","11","7","113","497","748"
"BZN|DK1","05.01.2017 10:00 - 05.01.2017 11:00 (CET)","568","n/e","n/e","638","1148","36","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","11","34","112","451","613"
"BZN|DK1","05.01.2017 11:00 - 05.01.2017 12:00 (CET)","575","n/e","n/e","645","1224","36","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","9","66","110","365","535"
"BZN|DK1","05.01.2017 12:00 - 05.01.2017 13:00 (CET)","575","n/e","n/e","642","1250","37","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","8","74","111","266","452"
"BZN|DK1","05.01.2017 13:00 - 05.01.2017 14:00 (CET)","578","n/e","n/e","683","1273","48","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","9","64","115","217","302"
"BZN|DK1","05.01.2017 14:00 - 05.01.2017 15:00 (CET)","576","n/e","n/e","673","1198","42","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","10","49","115","189","222"
"BZN|DK1","05.01.2017 15:00 - 05.01.2017 16:00 (CET)","575","n/e","n/e","714","1268","45","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","10","14","116","208","164"
"BZN|DK1","05.01.2017 16:00 - 05.01.2017 17:00 (CET)","572","n/e","n/e","748","1247","45","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","10","0","115","187","130"
"BZN|DK1","05.01.2017 17:00 - 05.01.2017 18:00 (CET)","576","n/e","n/e","740","1277","44","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","9","0","115","134","131"
"BZN|DK1","05.01.2017 18:00 - 05.01.2017 19:00 (CET)","577","n/e","n/e","746","1301","43","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","10","0","115","94","114"
"BZN|DK1","05.01.2017 19:00 - 05.01.2017 20:00 (CET)","577","n/e","n/e","720","1220","41","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","10","0","107","68","114"
"BZN|DK1","05.01.2017 20:00 - 05.01.2017 21:00 (CET)","577","n/e","n/e","602","1227","39","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","9","0","99","41","111"
"BZN|DK1","05.01.2017 21:00 - 05.01.2017 22:00 (CET)","578","n/e","n/e","526","1210","35","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","9","0","98","21","103"
"BZN|DK1","05.01.2017 22:00 - 05.01.2017 23:00 (CET)","572","n/e","n/e","472","1103","29","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","9","0","107","18","80"
"BZN|DK1","05.01.2017 23:00 - 06.01.2017 00:00 (CET)","473","n/e","n/e","473","960","31","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","9","0","110","21","68"
"BZN|DK1","06.01.2017 00:00 - 06.01.2017 01:00 (CET)","564","n/e","n/e","420","903","22","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","8","0","106","26","60"
"BZN|DK1","06.01.2017 01:00 - 06.01.2017 02:00 (CET)","568","n/e","n/e","392","881","15","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","7","0","103","29","73"
"BZN|DK1","06.01.2017 02:00 - 06.01.2017 03:00 (CET)","543","n/e","n/e","366","821","7","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","6","0","100","39","139"
"BZN|DK1","06.01.2017 03:00 - 06.01.2017 04:00 (CET)","547","n/e","n/e","365","804","7","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","6","0","99","63","256"
"BZN|DK1","06.01.2017 04:00 - 06.01.2017 05:00 (CET)","558","n/e","n/e","365","830","6","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","6","0","100","81","394"
"BZN|DK1","06.01.2017 05:00 - 06.01.2017 06:00 (CET)","549","n/e","n/e","405","954","15","n/e","n/e","n/e","n/e","n/e","2","n/e","n/e","n/e","n/e","7","0","103","103","572"
