Datum;von;bis;50Hertz (MW);Amprion (MW);TenneT TSO (MW);TransnetBW (MW)
01.01.2017;00:00;01:00;5169,75;1069,00;6252,70;69,42
01.01.2017;01:00;02:00;5276,26;1084,75;5931,28;74,76
01.01.2017;02:00;03:00;5095,99;1090,25;5823,86;53,72
01.01.2017;03:00;04:00;4829,52;1025,00;5807,01;58,33
01.01.2017;04:00;05:00;4782,20;968,50;6037,30;63,50
01.01.2017;05:00;06:00;4848,53;974,00;6367,79;93,68
01.01.2017;06:00;07:00;5219,76;847,75;7108,83;120,90
01.01.2017;07:00;08:00;5780,48;806,00;7031,76;126,80
01.01.2017;08:00;09:00;6221,32;774,75;6799,33;140,45
01.01.2017;09:00;10:00;6178,09;814,75;6826,06;119,25
01.01.2017;10:00;11:00;5321,00;830,25;6552,21;104,14
01.01.2017;11:00;12:00;4413,82;780,25;6315,08;113,72
01.01.2017;12:00;13:00;3970,32;725,00;5781,83;118,14
01.01.2017;13:00;14:00;3893,91;723,00;4994,25;106,99
01.01.2017;14:00;15:00;3835,49;871,75;4235,40;104,72
01.01.2017;15:00;16:00;3593,01;1019,50;3834,62;104,70
01.01.2017;16:00;17:00;3795,69;1134,00;3569,84;128,91
01.01.2017;17:00;18:00;4064,68;1246,50;3667,50;172,82
01.01.2017;18:00;19:00;4373,71;1203,25;3309,50;245,46
01.01.2017;19:00;20:00;4705,43;1091,00;3248,25;267,47
01.01.2017;20:00;21:00;5207,86;987,00;3077,75;262,45
01.01.2017;21:00;22:00;5577,02;957,25;2818,15;223,87
01.01.2017;22:00;23:00;5733,20;990,00;2964,29;231,36
01.01.2017;23:00;00:00;5435,32;913,75;2935,81;266,90
02.01.2017;00:00;01:00;5134,79;938,50;3089,50;283,65
02.01.2017;01:00;02:00;5068,19;983,00;3588,70;294,12
02.01.2017;02:00;03:00;5207,79;976,25;3655,00;244,99
02.01.2017;03:00;04:00;5313,62;957,75;3893,25;152,07
02.01.2017;04:00;05:00;5125,73;959,50;3688,27;126,62
02.01.2017;05:00;06:00;5097,00;971,25;3659,25;107,42
02.01.2017;06:00;07:00;4956,51;1012,75;3998,50;115,38
02.01.2017;07:00;08:00;5040,14;998,25;4118,50;110,96
02.01.2017;08:00;09:00;5054,94;1123,25;3442,75;108,18
02.01.2017;09:00;10:00;4859,86;1068,00;2478,25;83,99
02.01.2017;10:00;11:00;4781,77;960,25;2014,53;89,52
02.01.2017;11:00;12:00;4317,63;930,25;1703,50;99,96
02.01.2017;12:00;13:00;4262,33;944,25;1906,75;105,86
02.01.2017;13:00;14:00;4141,39;935,75;2357,50;101,59
02.01.2017;14:00;15:00;3917,36;851,00;2928,01;113,17
02.01.2017;15:00;16:00;3614,17;904,25;3431,93;109,34
02.01.2017;16:00;17:00;3648,12;1006,25;3682,00;97,94
02.01.2017;17:00;18:00;3889,48;1156,00;4110,72;79,75
02.01.2017;18:00;19:00;4095,32;1242,00;5014,63;83,91
02.01.2017;19:00;20:00;4522,64;1290,75;5152,50;81,08
02.01.2017;20:00;21:00;4588,34;1301,25;5096,64;78,40
02.01.2017;21:00;22:00;4935,19;1310,00;5270,24;58,13
02.01.2017;22:00;23:00;5175,52;1344,25;5391,22;40,99
02.01.2017;23:00;00:00;5969,39;1366,00;5677,75;38,64
03.01.2017;00:00;01:00;6641,98;1410,75;5928,86;31,65
03.01.2017;01:00;02:00;6859,34;1570,50;5812,43;31,22
03.01.2017;02:00;03:00;7296,57;1682,75;5690,50;40,07
03.01.2017;03:00;04:00;7661,48;1765,00;6174,00;44,16
03.01.2017;04:00;05:00;7876,59;1819,50;6309,75;38,95
03.01.2017;05:00;06:00;8460,86;1894,00;6418,41;38,51
03.01.2017;06:00;07:00;8948,01;1981,00;6928,28;51,45
03.01.2017;07:00;08:00;9206,21;2113,50;8183,53;75,18
03.01.2017;08:00;09:00;9432,34;2323,50;8645,31;97,83
03.01.2017;09:00;10:00;9792,11;2421,75;9346,22;115,12
03.01.2017;10:00;11:00;10246,87;2758,25;10475,83;118,86
03.01.2017;11:00;12:00;11238,03;3006,75;11621,49;109,90
03.01.2017;12:00;13:00;12120,24;3231,00;12423,54;129,35
03.01.2017;13:00;14:00;12917,83;3389,00;12843,99;133,80
03.01.2017;14:00;15:00;13440,53;3577,00;13120,21;136,45
03.01.2017;15:00;16:00;14015,44;3819,25;13591,33;167,09
03.01.2017;16:00;17:00;14488,24;4125,00;13820,97;204,82
03.01.2017;17:00;18:00;14754,16;4424,25;14134,44;260,60
03.01.2017;18:00;19:00;15059,13;4678,25;14497,56;318,75
03.01.2017;19:00;20:00;15115,49;4841,75;14677,72;381,86
03.01.2017;20:00;21:00;15117,32;5126,75;14804,06;424,80
03.01.2017;21:00;22:00;15073,08;5234,50;14906,79;436,87
03.01.2017;22:00;23:00;14932,22;5026,00;13529,40;479,15
03.01.2017;23:00;00:00;14924,86;5132,75;13779,73;486,06
04.01.2017;00:00;01:00;14841,35;5051,00;13619,94;519,15
04.01.2017;01:00;02:00;14895,48;4995,00;13134,15;539,12
04.01.2017;02:00;03:00;14554,57;4826,00;13094,79;528,02
04.01.2017;03:00;04:00;14298,38;4658,25;12877,49;563,33
04.01.2017;04:00;05:00;14158,12;4674,50;12803,20;641,47
04.01.2017;05:00;06:00;13828,54;4739,00;12852,56;601,62
04.01.2017;06:00;07:00;14117,51;4793,75;13619,18;537,92
04.01.2017;07:00;08:00;14590,51;4737,50;13783,64;534,68
04.01.2017;08:00;09:00;14890,88;4500,50;13727,84;530,94
04.01.2017;09:00;10:00;14745,32;4398,50;13269,03;547,11
04.01.2017;10:00;11:00;14598,38;4439,00;12886,43;574,88
04.01.2017;11:00;12:00;14644,25;4399,25;12891,39;601,56
04.01.2017;12:00;13:00;14370,28;4580,50;12589,94;592,18
04.01.2017;13:00;14:00;14071,75;4605,75;11546,98;569,94
04.01.2017;14:00;15:00;13401,64;4481,50;10716,73;625,25
04.01.2017;15:00;16:00;13066,37;4309,75;9656,28;598,26
04.01.2017;16:00;17:00;12155,98;3858,50;9282,13;550,98
04.01.2017;17:00;18:00;10767,56;3442,50;9503,69;524,48
04.01.2017;18:00;19:00;9364,65;3343,75;10214,56;529,99
04.01.2017;19:00;20:00;8743,64;3402,75;10294,97;542,70
04.01.2017;20:00;21:00;8235,37;3289,00;9717,59;456,09
04.01.2017;21:00;22:00;8193,86;2848,50;9605,43;401,00
04.01.2017;22:00;23:00;8076,80;2311,00;8300,27;393,53
04.01.2017;23:00;00:00;8237,65;2049,00;7443,25;432,79
05.01.2017;00:00;01:00;7925,10;1878,75;6696,01;458,33
05.01.2017;01:00;02:00;7364,55;1813,75;6208,64;467,92
05.01.2017;02:00;03:00;7052,15;1840,50;5708,36;405,56
05.01.2017;03:00;04:00;6390,05;1827,50;5476,80;383,05
05.01.2017;04:00;05:00;6054,82;1867,50;5248,53;348,53
05.01.2017;05:00;06:00;5771,49;1733,75;4869,14;302,56
05.01.2017;06:00;07:00;5569,11;1435,25;4485,56;285,98
05.01.2017;07:00;08:00;5485,61;1332,50;4353,76;232,16
05.01.2017;08:00;09:00;5250,57;1205,75;4135,92;236,53
05.01.2017;09:00;10:00;4990,09;1184,75;3797,86;202,31
05.01.2017;10:00;11:00;5160,67;1095,00;3416,82;161,14
05.01.2017;11:00;12:00;5338,93;1195,25;3666,97;166,94
05.01.2017;12:00;13:00;5594,00;1507,25;3643,25;183,55
05.01.2017;13:00;14:00;5377,25;1271,50;3397,01;185,14
05.01.2017;14:00;15:00;5245,10;1025,75;2925,45;132,70
05.01.2017;15:00;16:00;5093,40;933,25;2735,00;140,48
05.01.2017;16:00;17:00;4721,99;850,00;2617,00;146,19
05.01.2017;17:00;18:00;4525,10;922,00;2480,20;144,47
05.01.2017;18:00;19:00;4264,55;984,00;2325,81;148,04
05.01.2017;19:00;20:00;4006,64;881,00;1990,78;133,77
05.01.2017;20:00;21:00;3819,85;790,50;1753,85;128,97
05.01.2017;21:00;22:00;3603,44;758,75;1493,70;121,95
05.01.2017;22:00;23:00;3415,22;569,25;1228,77;122,35
05.01.2017;23:00;00:00;3029,74;566,00;1137,75;97,35
06.01.2017;00:00;01:00;2530,18;500,50;916,75;77,01
06.01.2017;01:00;02:00;2365,83;421,50;706,09;71,71
06.01.2017;02:00;03:00;2228,62;374,25;591,63;84,17
06.01.2017;03:00;04:00;2210,88;315,50;518,56;104,97
06.01.2017;04:00;05:00;2255,72;278,25;432,75;91,29
06.01.2017;05:00;06:00;2124,48;229,75;348,25;84,79
06.01.2017;06:00;07:00;1898,84;223,75;378,96;82,52
06.01.2017;07:00;08:00;1866,31;251,25;375,76;90,36
06.01.2017;08:00;09:00;1601,49;238,00;503,50;84,47
06.01.2017;09:00;10:00;1132,92;251,25;479,63;78,03
06.01.2017;10:00;11:00;759,95;200,75;368,25;51,99
06.01.2017;11:00;12:00;431,91;85,00;422,25;23,37
06.01.2017;12:00;13:00;306,08;45,00;692,26;13,07
06.01.2017;13:00;14:00;255,97;43,50;881,25;5,43
06.01.2017;14:00;15:00;225,04;56,75;963,25;4,19
06.01.2017;15:00;16:00;218,41;82,00;1096,50;5,63
06.01.2017;16:00;17:00;252,77;123,50;1428,25;14,63
06.01.2017;17:00;18:00;424,42;278,25;2014,50;26,57
06.01.2017;18:00;19:00;645,26;476,50;2538,00;41,65
06.01.2017;19:00;20:00;783,25;633,00;3114,75;56,41
06.01.2017;20:00;21:00;844,20;788,75;3327,22;77,18
06.01.2017;21:00;22:00;903,86;824,00;3344,85;88,68
06.01.2017;22:00;23:00;1214,66;813,25;3438,38;95,19
06.01.2017;23:00;00:00;1618,29;829,00;3550,06;108,29
07.01.2017;00:00;01:00;2048,33;813,25;3734,99;129,33
07.01.2017;01:00;02:00;2485,09;777,00;3762,76;130,65
07.01.2017;02:00;03:00;2766,12;787,75;3957,52;116,22
07.01.2017;03:00;04:00;2814,29;833,75;4219,46;101,79
07.01.2017;04:00;05:00;2908,54;862,00;4546,12;95,47
07.01.2017;05:00;06:00;3119,80;954,25;4829,46;79,19
07.01.2017;06:00;07:00;3395,80;1002,75;5071,43;57,20
07.01.2017;07:00;08:00;3560,71;1079,50;5124,83;40,07
07.01.2017;08:00;09:00;3806,35;1137,25;5558,39;38,44
07.01.2017;09:00;10:00;3977,56;1147,50;5579,06;29,63
07.01.2017;10:00;11:00;4209,19;1144,75;5094,58;20,92
07.01.2017;11:00;12:00;4148,40;1088,00;4966,33;23,51
07.01.2017;12:00;13:00;4157,88;971,50;4284,29;34,40
07.01.2017;13:00;14:00;4369,44;931,00;3795,13;33,27
07.01.2017;14:00;15:00;4342,86;913,25;3553,75;40,99
07.01.2017;15:00;16:00;4348,70;807,75;3445,75;55,41
07.01.2017;16:00;17:00;4469,93;792,00;3299,72;91,39
07.01.2017;17:00;18:00;4082,42;728,75;3096,11;162,10
07.01.2017;18:00;19:00;3570,48;605,25;3076,40;259,38
07.01.2017;19:00;20:00;2989,87;641,50;2728,10;296,03
07.01.2017;20:00;21:00;2661,89;653,75;2946,05;326,97
07.01.2017;21:00;22:00;2481,89;617,75;3324,41;329,92
07.01.2017;22:00;23:00;2327,82;591,25;2964,29;322,41
07.01.2017;23:00;00:00;2102,18;657,50;2868,35;327,31
08.01.2017;00:00;01:00;1864,19;713,75;2519,00;255,96
08.01.2017;01:00;02:00;1664,80;683,25;2224,00;219,02
08.01.2017;02:00;03:00;1375,14;631,25;1911,64;145,81
08.01.2017;03:00;04:00;1138,45;641,00;1506,28;112,76
08.01.2017;04:00;05:00;1082,14;617,00;1295,00;112,95
08.01.2017;05:00;06:00;1013,68;561,00;1076,00;101,97
08.01.2017;06:00;07:00;1013,97;508,25;940,25;92,99
08.01.2017;07:00;08:00;818,69;462,50;813,50;83,43
08.01.2017;08:00;09:00;555,99;355,00;588,87;70,93
08.01.2017;09:00;10:00;419,43;287,00;434,82;65,55
08.01.2017;10:00;11:00;308,87;215,00;359,00;47,12
08.01.2017;11:00;12:00;220,24;199,00;307,38;29,39
08.01.2017;12:00;13:00;211,95;154,00;212,24;30,66
08.01.2017;13:00;14:00;173,83;105,00;160,83;28,30
08.01.2017;14:00;15:00;90,69;77,75;136,59;19,03
08.01.2017;15:00;16:00;65,51;61,50;129,50;15,62
08.01.2017;16:00;17:00;43,71;50,50;149,88;6,94
08.01.2017;17:00;18:00;28,33;44,00;193,30;5,59
08.01.2017;18:00;19:00;39,91;48,75;274,00;3,21
08.01.2017;19:00;20:00;51,38;42,00;433,00;0,56
08.01.2017;20:00;21:00;53,10;40,00;597,75;0,45
08.01.2017;21:00;22:00;79,67;32,25;749,00;0,58
08.01.2017;22:00;23:00;112,01;36,25;772,75;1,16
08.01.2017;23:00;00:00;140,06;47,75;871,75;2,49
09.01.2017;00:00;01:00;170,68;55,00;980,25;1,75
09.01.2017;01:00;02:00;167,56;60,25;1040,50;1,66
09.01.2017;02:00;03:00;191,92;69,75;1118,75;2,61
09.01.2017;03:00;04:00;230,68;74,50;1173,40;2,40
09.01.2017;04:00;05:00;242,99;94,00;1289,25;2,26
09.01.2017;05:00;06:00;234,49;127,00;1459,86;1,84
09.01.2017;06:00;07:00;246,60;201,75;1597,13;1,64
09.01.2017;07:00;08:00;299,25;304,25;1794,22;1,28
09.01.2017;08:00;09:00;399,61;409,25;2029,00;1,40
09.01.2017;09:00;10:00;490,14;516,00;2078,14;1,57
09.01.2017;10:00;11:00;560,30;621,00;1893,83;1,21
09.01.2017;11:00;12:00;629,29;692,25;1888,50;2,27
09.01.2017;12:00;13:00;580,24;730,50;1955,50;3,41
09.01.2017;13:00;14:00;603,93;798,25;2250,35;4,13
09.01.2017;14:00;15:00;681,85;939,50;2411,97;7,75
09.01.2017;15:00;16:00;731,26;1137,50;2820,63;11,58
09.01.2017;16:00;17:00;969,12;1334,50;3948,75;13,99
09.01.2017;17:00;18:00;1284,42;1644,25;4801,75;19,52
09.01.2017;18:00;19:00;1641,34;1907,75;5302,33;23,76
09.01.2017;19:00;20:00;2214,00;2204,50;5566,67;36,93
09.01.2017;20:00;21:00;2879,17;2365,50;5974,71;61,67
09.01.2017;21:00;22:00;3309,16;2443,50;6282,51;78,70
09.01.2017;22:00;23:00;3692,50;2384,75;6046,97;69,07
09.01.2017;23:00;00:00;3987,10;2419,00;6308,57;70,25
10.01.2017;00:00;01:00;4343,79;2469,25;6449,19;79,09
10.01.2017;01:00;02:00;4759,02;2501,00;6502,33;81,07
10.01.2017;02:00;03:00;5100,28;2558,75;6421,07;99,63
10.01.2017;03:00;04:00;5511,98;2695,50;6471,72;123,35
10.01.2017;04:00;05:00;5751,55;2680,50;6486,35;129,11
10.01.2017;05:00;06:00;5991,96;2435,50;6319,06;154,11
10.01.2017;06:00;07:00;6445,54;2020,25;6266,94;196,21
10.01.2017;07:00;08:00;6600,66;1549,75;5485,38;203,48
10.01.2017;08:00;09:00;6481,34;1071,25;4658,14;169,02
10.01.2017;09:00;10:00;6325,16;732,25;4144,57;181,06
10.01.2017;10:00;11:00;5582,81;492,50;3815,54;149,91
10.01.2017;11:00;12:00;4998,21;376,75;3468,96;121,65
10.01.2017;12:00;13:00;4574,42;283,25;3257,00;94,72
10.01.2017;13:00;14:00;4254,39;233,50;2956,57;74,11
10.01.2017;14:00;15:00;4020,12;182,25;2445,01;58,56
10.01.2017;15:00;16:00;3848,74;191,25;2169,62;63,24
10.01.2017;16:00;17:00;3893,96;215,75;2113,75;52,05
10.01.2017;17:00;18:00;4130,94;267,00;2323,00;36,00
10.01.2017;18:00;19:00;4198,86;372,75;2426,25;27,29
10.01.2017;19:00;20:00;4132,19;420,25;2517,25;31,78
10.01.2017;20:00;21:00;4222,99;467,50;2632,81;33,11
10.01.2017;21:00;22:00;4286,61;510,75;2935,84;23,85
10.01.2017;22:00;23:00;4149,42;530,25;3077,91;9,39
10.01.2017;23:00;00:00;3880,92;565,00;3353,82;14,04
11.01.2017;00:00;01:00;3833,98;692,25;3729,89;17,64
11.01.2017;01:00;02:00;4029,36;813,50;4064,68;6,64
11.01.2017;02:00;03:00;4230,02;960,00;4955,49;4,12
11.01.2017;03:00;04:00;4430,03;1261,50;5819,95;5,01
11.01.2017;04:00;05:00;4916,01;1656,00;6772,12;15,21
11.01.2017;05:00;06:00;5732,54;2085,00;8174,13;20,41
11.01.2017;06:00;07:00;6656,47;2860,50;10172,43;37,11
11.01.2017;07:00;08:00;8089,17;3488,75;11202,05;78,07
11.01.2017;08:00;09:00;9422,69;4099,00;12111,76;111,59
11.01.2017;09:00;10:00;10498,98;4638,75;12891,37;127,57
11.01.2017;10:00;11:00;11606,18;5331,25;13358,91;176,67
11.01.2017;11:00;12:00;12242,76;5803,50;13449,87;303,44
11.01.2017;12:00;13:00;12501,64;5978,75;13161,57;470,39
11.01.2017;13:00;14:00;12643,99;5903,75;12939,51;604,25
11.01.2017;14:00;15:00;12561,91;5654,50;12185,69;699,55
11.01.2017;15:00;16:00;12520,74;5580,75;12526,71;721,61
11.01.2017;16:00;17:00;11800,36;5947,25;13023,00;790,51
11.01.2017;17:00;18:00;10840,83;5909,25;12985,65;713,20
11.01.2017;18:00;19:00;10475,76;5657,00;13306,20;841,21
11.01.2017;19:00;20:00;10296,14;5643,50;13550,20;842,67
11.01.2017;20:00;21:00;10735,54;5562,75;13820,80;833,03
11.01.2017;21:00;22:00;11185,22;5594,75;13771,58;770,69
11.01.2017;22:00;23:00;11742,11;5446,25;12534,18;691,02
11.01.2017;23:00;00:00;12227,59;5390,75;12580,07;652,85
12.01.2017;00:00;01:00;12205,52;5389,50;12765,75;698,11
12.01.2017;01:00;02:00;12574,49;5216,25;12708,98;701,17
12.01.2017;02:00;03:00;12727,48;4966,00;12806,74;688,80
12.01.2017;03:00;04:00;12688,56;4892,75;12586,15;695,43
12.01.2017;04:00;05:00;12660,26;4785,00;12347,54;645,27
12.01.2017;05:00;06:00;12248,07;4683,50;12215,18;619,03
12.01.2017;06:00;07:00;12335,95;4625,00;13377,15;618,13
12.01.2017;07:00;08:00;12039,63;4629,50;13290,63;594,49
12.01.2017;08:00;09:00;11798,22;4503,50;13294,54;563,06
12.01.2017;09:00;10:00;11675,11;4351,25;13004,82;493,58
12.01.2017;10:00;11:00;11841,08;4347,75;13063,98;470,16
12.01.2017;11:00;12:00;12040,97;4526,25;13228,46;472,35
12.01.2017;12:00;13:00;11970,92;4520,50;12897,98;495,36
12.01.2017;13:00;14:00;11723,79;4003,75;12295,57;444,64
12.01.2017;14:00;15:00;11143,61;3374,00;10741,54;375,60
12.01.2017;15:00;16:00;10000,48;2977,25;9095,08;292,74
12.01.2017;16:00;17:00;8599,74;2588,00;7513,13;261,36
12.01.2017;17:00;18:00;7820,03;2342,50;6259,36;237,12
12.01.2017;18:00;19:00;7042,08;2359,75;4834,81;238,89
12.01.2017;19:00;20:00;6163,11;2985,00;4021,32;357,03
12.01.2017;20:00;21:00;5569,64;3674,25;4077,63;462,62
12.01.2017;21:00;22:00;4928,55;4371,50;3899,44;562,12
12.01.2017;22:00;23:00;4644,31;4678,50;3928,96;706,42
12.01.2017;23:00;00:00;4575,53;4993,75;4459,91;848,41
13.01.2017;00:00;01:00;5145,56;4921,75;5021,01;901,06
13.01.2017;01:00;02:00;5978,99;4492,75;5687,40;915,28
13.01.2017;02:00;03:00;6758,17;4280,50;5975,24;853,91
13.01.2017;03:00;04:00;7648,09;4287,75;6033,73;741,11
13.01.2017;04:00;05:00;8346,92;5001,25;6431,70;764,49
13.01.2017;05:00;06:00;8739,83;5636,25;6925,41;786,99
13.01.2017;06:00;07:00;9411,05;6076,50;7544,21;810,73
13.01.2017;07:00;08:00;9600,14;6074,00;7802,01;829,46
13.01.2017;08:00;09:00;9656,51;5780,00;8203,25;849,58
13.01.2017;09:00;10:00;9522,92;5359,25;8188,03;878,88
13.01.2017;10:00;11:00;9738,29;5204,25;7955,73;857,72
13.01.2017;11:00;12:00;10051,10;4639,00;7348,14;878,08
13.01.2017;12:00;13:00;10114,51;4076,50;7090,26;846,32
13.01.2017;13:00;14:00;10112,97;3806,00;6731,18;776,96
13.01.2017;14:00;15:00;9793,01;3639,00;6440,50;697,95
13.01.2017;15:00;16:00;9290,79;3718,00;6388,81;641,85
13.01.2017;16:00;17:00;8570,88;3830,00;7667,21;578,17
13.01.2017;17:00;18:00;7425,92;3827,75;8977,29;556,19
13.01.2017;18:00;19:00;6671,94;3964,25;9889,61;548,19
13.01.2017;19:00;20:00;6157,05;4192,25;10285,26;577,05
13.01.2017;20:00;21:00;5392,92;4185,75;10222,37;546,64
13.01.2017;21:00;22:00;4890,27;4275,75;9472,11;559,25
13.01.2017;22:00;23:00;4965,46;4504,25;8270,50;570,38
13.01.2017;23:00;00:00;5115,42;4736,00;8129,55;522,78
14.01.2017;00:00;01:00;5639,11;5011,25;8146,02;501,28
14.01.2017;01:00;02:00;6223,65;5266,75;8573,30;577,58
14.01.2017;02:00;03:00;6279,67;5248,25;9008,94;545,02
14.01.2017;03:00;04:00;6016,35;5042,50;9135,50;619,18
14.01.2017;04:00;05:00;5168,54;5047,75;9355,30;692,49
14.01.2017;05:00;06:00;4804,23;4901,75;9550,65;760,03
14.01.2017;06:00;07:00;5007,69;4720,00;10498,63;814,37
14.01.2017;07:00;08:00;5121,76;4461,75;9755,76;785,90
14.01.2017;08:00;09:00;5280,39;4238,50;8400,10;726,01
14.01.2017;09:00;10:00;5106,34;3717,25;7661,50;702,81
14.01.2017;10:00;11:00;4729,60;3291,50;7908,46;654,85
14.01.2017;11:00;12:00;5037,70;2920,50;7845,40;626,98
14.01.2017;12:00;13:00;5532,66;2901,75;7656,27;635,25
14.01.2017;13:00;14:00;5884,28;3015,50;6760,33;556,06
14.01.2017;14:00;15:00;6627,88;3006,75;6601,81;517,56
14.01.2017;15:00;16:00;7003,16;2933,00;6343,90;418,06
14.01.2017;16:00;17:00;7077,92;3096,50;6589,69;412,69
14.01.2017;17:00;18:00;7136,69;3331,00;6476,60;429,42
14.01.2017;18:00;19:00;7002,90;3434,25;7711,72;479,33
14.01.2017;19:00;20:00;6736,71;3355,75;7794,53;549,58
14.01.2017;20:00;21:00;6406,50;2812,00;7707,70;593,91
14.01.2017;21:00;22:00;6018,35;2536,75;7804,51;583,56
14.01.2017;22:00;23:00;5732,99;2346,75;7019,78;559,39
14.01.2017;23:00;00:00;5792,10;2355,25;6601,74;495,58
15.01.2017;00:00;01:00;5905,19;2307,00;6695,13;418,70
15.01.2017;01:00;02:00;6054,79;2250,75;6348,22;353,06
15.01.2017;02:00;03:00;6167,15;2122,50;6091,23;350,60
15.01.2017;03:00;04:00;6320,10;2083,25;5823,72;319,21
15.01.2017;04:00;05:00;6088,45;1984,00;5705,24;259,23
15.01.2017;05:00;06:00;6054,42;1910,25;5564,60;281,94
15.01.2017;06:00;07:00;5944,86;1779,25;5235,29;295,50
15.01.2017;07:00;08:00;6011,28;1685,00;4523,90;240,64
15.01.2017;08:00;09:00;5812,40;1613,00;4000,44;238,59
15.01.2017;09:00;10:00;5470,18;1443,75;3361,67;203,20
15.01.2017;10:00;11:00;4919,60;1223,00;2782,99;220,34
15.01.2017;11:00;12:00;4868,57;1081,50;2168,50;187,94
15.01.2017;12:00;13:00;4704,48;947,25;1905,75;207,70
15.01.2017;13:00;14:00;4386,47;795,25;1757,25;201,74
15.01.2017;14:00;15:00;4051,18;643,00;1655,25;185,62
15.01.2017;15:00;16:00;3707,88;540,75;1383,79;156,75
15.01.2017;16:00;17:00;3578,42;561,75;1324,75;161,37
15.01.2017;17:00;18:00;3184,88;620,50;1309,00;190,02
15.01.2017;18:00;19:00;2867,08;665,50;1372,12;252,45
15.01.2017;19:00;20:00;2597,04;656,50;1504,62;244,99
15.01.2017;20:00;21:00;2441,73;546,00;1482,86;214,82
15.01.2017;21:00;22:00;2374,85;399,25;1271,55;222,58
15.01.2017;22:00;23:00;2224,96;305,25;1153,11;200,45
15.01.2017;23:00;00:00;2146,37;228,25;1040,32;158,37
16.01.2017;00:00;01:00;2018,87;221,50;1026,75;108,86
16.01.2017;01:00;02:00;1973,59;216,50;991,49;86,88
16.01.2017;02:00;03:00;1965,10;235,75;1086,12;71,55
16.01.2017;03:00;04:00;1995,77;233,75;1194,68;67,06
16.01.2017;04:00;05:00;1907,13;247,75;1194,85;65,16
16.01.2017;05:00;06:00;1768,45;202,25;1169,87;52,56
16.01.2017;06:00;07:00;1662,52;155,25;1133,07;53,73
16.01.2017;07:00;08:00;1680,86;130,25;1116,67;57,91
16.01.2017;08:00;09:00;1605,68;119,50;1090,75;58,12
16.01.2017;09:00;10:00;1456,58;145,50;959,74;55,01
16.01.2017;10:00;11:00;1209,11;162,25;784,75;53,80
16.01.2017;11:00;12:00;1034,10;194,50;553,50;44,63
16.01.2017;12:00;13:00;811,95;152,00;439,82;43,89
16.01.2017;13:00;14:00;767,08;153,50;461,30;56,11
16.01.2017;14:00;15:00;824,45;187,50;516,25;75,46
16.01.2017;15:00;16:00;832,09;199,50;564,75;98,99
16.01.2017;16:00;17:00;882,28;303,75;735,00;107,84
16.01.2017;17:00;18:00;1007,04;516,75;1015,11;123,58
16.01.2017;18:00;19:00;1111,86;775,25;1285,19;157,61
16.01.2017;19:00;20:00;958,21;837,00;1458,33;205,74
16.01.2017;20:00;21:00;767,91;718,75;1553,55;228,25
16.01.2017;21:00;22:00;647,86;636,75;1507,00;228,24
16.01.2017;22:00;23:00;628,93;548,25;1541,87;214,80
16.01.2017;23:00;00:00;612,22;642,00;1623,75;204,87
17.01.2017;00:00;01:00;604,22;735,25;1555,56;222,57
17.01.2017;01:00;02:00;726,46;771,75;1471,25;236,13
17.01.2017;02:00;03:00;741,96;821,00;1394,11;198,30
17.01.2017;03:00;04:00;685,81;778,50;1262,50;176,87
17.01.2017;04:00;05:00;588,26;668,75;1082,50;198,44
17.01.2017;05:00;06:00;610,55;639,50;1002,37;225,66
17.01.2017;06:00;07:00;680,44;553,00;1010,68;235,70
17.01.2017;07:00;08:00;573,71;598,50;959,75;242,13
17.01.2017;08:00;09:00;451,74;692,00;892,00;271,69
17.01.2017;09:00;10:00;373,58;738,00;793,25;279,24
17.01.2017;10:00;11:00;262,10;676,50;608,42;286,54
17.01.2017;11:00;12:00;192,16;653,50;550,04;339,25
17.01.2017;12:00;13:00;139,95;699,75;587,49;344,21
17.01.2017;13:00;14:00;113,32;758,00;679,72;297,00
17.01.2017;14:00;15:00;138,39;858,75;787,93;322,43
17.01.2017;15:00;16:00;175,34;1059,00;865,25;337,48
17.01.2017;16:00;17:00;169,25;1146,00;1106,01;391,36
17.01.2017;17:00;18:00;178,53;1277,25;1256,30;500,29
17.01.2017;18:00;19:00;192,12;1501,50;1375,29;598,64
17.01.2017;19:00;20:00;182,87;1636,25;1424,25;629,81
17.01.2017;20:00;21:00;143,42;1775,00;1530,65;661,55
17.01.2017;21:00;22:00;146,97;1802,00;1636,00;662,25
17.01.2017;22:00;23:00;195,61;1744,25;1723,42;655,71
17.01.2017;23:00;00:00;207,98;1791,25;1817,25;634,01
18.01.2017;00:00;01:00;259,33;1775,75;1840,47;644,46
18.01.2017;01:00;02:00;302,30;1709,25;1962,73;654,67
18.01.2017;02:00;03:00;331,67;1723,25;1914,98;644,56
18.01.2017;03:00;04:00;445,93;1702,25;1793,57;634,09
18.01.2017;04:00;05:00;464,27;1726,50;1768,47;656,67
18.01.2017;05:00;06:00;446,94;1677,75;1734,17;688,93
18.01.2017;06:00;07:00;438,06;1619,75;1768,67;690,32
18.01.2017;07:00;08:00;436,49;1588,50;1734,03;658,05
18.01.2017;08:00;09:00;482,95;1715,25;1802,94;629,82
18.01.2017;09:00;10:00;470,87;1620,00;1775,13;549,21
18.01.2017;10:00;11:00;512,38;1306,75;1751,75;547,23
18.01.2017;11:00;12:00;548,93;1086,25;1720,10;510,55
