new_timeindex,tcs+hoho_cluster_shift_only,hoho_cluster_shift_shed,hoho_cluster_shift_only,tcs_cluster_shift_only,ind_cluster_shed_only,ind_cluster_shift_shed,ind_cluster_shift_only
2017-01-06 20:00:00,0.0766,1.0,0.9953,0.8321,1.0,0.9211,0.7766
2017-01-06 21:00:00,0.1517,1.0,0.9576,0.8321,1.0,0.9211,0.7766
2017-01-06 22:00:00,0.4462,0.9781,0.88,0.8767,1.0,0.9211,0.9961
2017-01-06 23:00:00,0.5353,0.6002,0.7718,0.8767,1.0,0.9211,0.9961
2017-01-07 00:00:00,0.587,0.333,0.7012,0.6608,1.0,0.8955,0.993
2017-01-07 01:00:00,0.587,0.333,0.6353,0.6608,1.0,0.8955,0.993
2017-01-07 02:00:00,0.5917,0.333,0.6118,0.6608,1.0,0.8955,0.993
2017-01-07 03:00:00,0.5823,0.333,0.6024,0.6608,1.0,0.8955,0.993
2017-01-07 04:00:00,0.54,0.4228,0.6212,0.6608,1.0,0.8955,0.993
2017-01-07 05:00:00,0.4649,0.6002,0.6259,0.6639,1.0,0.8955,0.993
2017-01-07 06:00:00,0.1095,0.989,0.6776,0.6941,1.0,0.8955,1.0
2017-01-07 07:00:00,0.0391,1.0,0.7671,0.6419,1.0,0.8955,1.0
2017-01-07 08:00:00,0.0109,1.0,0.7812,0.5087,1.0,0.8955,1.0
2017-01-07 09:00:00,0.0297,1.0,0.7906,0.4626,1.0,0.8955,1.0
2017-01-07 10:00:00,0.0297,1.0,0.8047,0.4581,1.0,0.8955,1.0
2017-01-07 11:00:00,0.025,1.0,0.8,0.4537,1.0,0.8955,1.0
2017-01-07 12:00:00,0.0391,1.0,0.8141,0.4492,1.0,0.8955,1.0
2017-01-07 13:00:00,0.0672,1.0,0.8188,0.4581,1.0,0.8955,1.0
2017-01-07 14:00:00,0.0907,1.0,0.8612,0.4537,1.0,0.8955,1.0
2017-01-07 15:00:00,0.1001,1.0,0.8282,0.4492,1.0,0.8955,1.0
2017-01-07 16:00:00,0.0672,1.0,0.7859,0.4447,1.0,0.8955,1.0
2017-01-07 17:00:00,0.0625,1.0,0.8094,0.4804,1.0,0.8955,1.0
2017-01-07 18:00:00,0.0344,1.0,0.9176,0.4428,1.0,0.8955,0.993
2017-01-07 19:00:00,0.0344,1.0,1.0,0.57,1.0,0.8955,0.993
2017-01-07 20:00:00,0.0766,1.0,0.9953,0.6162,1.0,0.8955,0.993
2017-01-07 21:00:00,0.1517,1.0,0.9576,0.6162,1.0,0.8955,0.993
2017-01-07 22:00:00,0.4462,0.9781,0.88,0.6608,1.0,0.8955,0.993
2017-01-07 23:00:00,0.5353,0.6002,0.7718,0.6608,1.0,0.8955,0.993
2017-01-08 00:00:00,0.587,0.333,0.7012,0.4756,1.0,0.8571,0.9884
2017-01-08 01:00:00,0.587,0.333,0.6353,0.4756,1.0,0.8571,0.9884
2017-01-08 02:00:00,0.0062,0.333,0.6118,0.4246,1.0,0.8571,0.9884
2017-01-08 03:00:00,0.0062,0.333,0.6024,0.4246,1.0,0.8571,0.9884
2017-01-08 04:00:00,0.0062,0.4228,0.6212,0.4246,1.0,0.8571,0.9884
2017-01-08 05:00:00,0.0062,0.6002,0.6259,0.4272,1.0,0.8571,0.9884
2017-01-08 06:00:00,0.0062,0.989,0.6776,0.4347,1.0,0.8571,0.9942
2017-01-08 07:00:00,0.0062,1.0,0.7671,0.3033,1.0,0.8571,0.9942
2017-01-08 08:00:00,0.0062,1.0,0.7812,0.1746,1.0,0.8571,0.9942
2017-01-08 09:00:00,0.0062,1.0,0.7906,0.1746,1.0,0.8571,0.9942
2017-01-08 10:00:00,0.0062,1.0,0.8047,0.1746,1.0,0.8571,0.9942
2017-01-08 11:00:00,0.0062,1.0,0.8,0.1746,1.0,0.8571,0.9942
2017-01-08 12:00:00,0.0062,1.0,0.8141,0.1746,1.0,0.8571,0.9942
2017-01-08 13:00:00,0.0062,1.0,0.8188,0.1746,1.0,0.8571,0.9942
2017-01-08 14:00:00,0.0062,1.0,0.8612,0.1746,1.0,0.8571,0.9942
2017-01-08 15:00:00,0.0062,1.0,0.8282,0.1746,1.0,0.8571,0.9942
2017-01-08 16:00:00,0.0062,1.0,0.7859,0.1746,1.0,0.8571,0.9942
2017-01-08 17:00:00,0.0062,1.0,0.8094,0.1733,1.0,0.8571,0.9942
2017-01-08 18:00:00,0.0062,1.0,0.9176,0.1671,1.0,0.8571,0.9884
2017-01-08 19:00:00,0.0062,1.0,1.0,0.2946,1.0,0.8571,0.9884
2017-01-08 20:00:00,0.0062,1.0,0.9953,0.4246,1.0,0.8571,0.9884
2017-01-08 21:00:00,0.0062,1.0,0.9576,0.4246,1.0,0.8571,0.9884
2017-01-08 22:00:00,0.0062,0.9781,0.88,0.4246,1.0,0.8571,0.9884
2017-01-08 23:00:00,0.5353,0.6002,0.7718,0.4756,1.0,0.8571,0.9884
2017-01-09 00:00:00,0.587,0.333,0.7012,0.8767,1.0,0.9486,0.9961
2017-01-09 01:00:00,0.587,0.333,0.6353,0.8767,1.0,0.9486,0.9961
2017-01-09 02:00:00,0.5917,0.333,0.6118,0.8767,1.0,0.9486,0.9961
2017-01-09 03:00:00,0.5823,0.333,0.6024,0.8767,1.0,0.9486,0.9961
2017-01-09 04:00:00,0.54,0.4228,0.6212,0.8767,1.0,0.9486,0.9961
2017-01-09 05:00:00,0.4649,0.6002,0.6259,0.8818,1.0,0.9486,0.9961
2017-01-09 06:00:00,0.1095,0.989,0.6776,0.9436,1.0,0.9394,0.7843
2017-01-09 07:00:00,0.0391,1.0,0.7671,0.8923,1.0,0.9211,0.7843
2017-01-09 08:00:00,0.0109,1.0,0.7812,0.7592,1.0,0.9027,0.7843
2017-01-09 09:00:00,0.0297,1.0,0.7906,0.713,1.0,0.8935,0.7843
2017-01-09 10:00:00,0.0297,1.0,0.8047,0.7086,1.0,0.8862,0.7843
2017-01-09 11:00:00,0.025,1.0,0.8,0.7041,1.0,0.8862,0.7843
2017-01-09 12:00:00,0.0391,1.0,0.8141,0.6997,1.0,0.8862,0.7843
2017-01-09 13:00:00,0.0672,1.0,0.8188,0.7086,1.0,0.9027,0.7843
2017-01-09 14:00:00,0.0907,1.0,0.8612,0.7041,1.0,0.9027,0.7843
2017-01-09 15:00:00,0.1001,1.0,0.8282,0.6997,1.0,0.9027,0.7843
2017-01-09 16:00:00,0.0672,1.0,0.7859,0.6952,1.0,0.8862,0.7843
2017-01-09 17:00:00,0.0625,1.0,0.8094,0.7299,1.0,0.8935,0.7843
2017-01-09 18:00:00,0.0344,1.0,0.9176,0.6617,1.0,0.9211,0.7766
2017-01-09 19:00:00,0.0344,1.0,1.0,0.7879,1.0,0.9394,0.7766
2017-01-09 20:00:00,0.0766,1.0,0.9953,0.8321,1.0,0.9486,0.7766
2017-01-09 21:00:00,0.1517,1.0,0.9576,0.8321,1.0,0.9486,0.7766
2017-01-09 22:00:00,0.4462,0.9781,0.88,0.8767,1.0,0.9486,0.9961
2017-01-09 23:00:00,0.5353,0.6002,0.7718,0.8767,1.0,0.9486,0.9961
2017-01-10 00:00:00,0.587,0.333,0.7012,0.8767,1.0,0.9486,0.9961
2017-01-10 01:00:00,0.587,0.333,0.6353,0.8767,1.0,0.9486,0.9961
2017-01-10 02:00:00,0.5917,0.333,0.6118,0.8767,1.0,0.9486,0.9961
2017-01-10 03:00:00,0.5823,0.333,0.6024,0.8767,1.0,0.9486,0.9961
2017-01-10 04:00:00,0.54,0.4228,0.6212,0.8767,1.0,0.9486,0.9961
2017-01-10 05:00:00,0.4649,0.6002,0.6259,0.8818,1.0,0.9486,0.9961
2017-01-10 06:00:00,0.1095,0.989,0.6776,0.9436,1.0,0.9394,0.7843
2017-01-10 07:00:00,0.0391,1.0,0.7671,0.8923,1.0,0.9211,0.7843
2017-01-10 08:00:00,0.0109,1.0,0.7812,0.7592,1.0,0.9027,0.7843
2017-01-10 09:00:00,0.0297,1.0,0.7906,0.713,1.0,0.8935,0.7843
2017-01-10 10:00:00,0.0297,1.0,0.8047,0.7086,1.0,0.8862,0.7843
2017-01-10 11:00:00,0.025,1.0,0.8,0.7041,1.0,0.8862,0.7843
2017-01-10 12:00:00,0.0391,1.0,0.8141,0.6997,1.0,0.8862,0.7843
2017-01-10 13:00:00,0.0672,1.0,0.8188,0.7086,1.0,0.9027,0.7843
2017-01-10 14:00:00,0.0907,1.0,0.8612,0.7041,1.0,0.9027,0.7843
2017-01-10 15:00:00,0.1001,1.0,0.8282,0.6997,1.0,0.9027,0.7843
2017-01-10 16:00:00,0.0672,1.0,0.7859,0.6952,1.0,0.8862,0.7843
2017-01-10 17:00:00,0.0625,1.0,0.8094,0.7299,1.0,0.8935,0.7843
2017-01-10 18:00:00,0.0344,1.0,0.9176,0.6617,1.0,0.9211,0.7766
2017-01-10 19:00:00,0.0344,1.0,1.0,0.7879,1.0,0.9394,0.7766
2017-01-10 20:00:00,0.0766,1.0,0.9953,0.8321,1.0,0.9486,0.7766
2017-01-10 21:00:00,0.1517,1.0,0.9576,0.8321,1.0,0.9486,0.7766
2017-01-10 22:00:00,0.4462,0.9781,0.88,0.8767,1.0,0.9486,0.9961
2017-01-10 23:00:00,0.5353,0.6002,0.7718,0.8767,1.0,0.9486,0.9961
2017-01-11 00:00:00,0.587,0.333,0.7012,0.8767,1.0,0.9486,0.9961
2017-01-11 01:00:00,0.587,0.333,0.6353,0.8767,1.0,0.9486,0.9961
2017-01-11 02:00:00,0.5917,0.333,0.6118,0.8767,1.0,0.9486,0.9961
2017-01-11 03:00:00,0.5823,0.333,0.6024,0.8767,1.0,0.9486,0.9961
2017-01-11 04:00:00,0.54,0.4228,0.6212,0.8767,1.0,0.9486,0.9961
2017-01-11 05:00:00,0.4649,0.6002,0.6259,0.8818,1.0,0.9486,0.9961
2017-01-11 06:00:00,0.1095,0.989,0.6776,0.9436,1.0,0.9394,0.7843
2017-01-11 07:00:00,0.0391,1.0,0.7671,0.8923,1.0,0.9211,0.7843
2017-01-11 08:00:00,0.0109,1.0,0.7812,0.7592,1.0,0.8641,0.7843
2017-01-11 09:00:00,0.0297,1.0,0.7906,0.713,1.0,0.8549,0.7843
2017-01-11 10:00:00,0.0297,1.0,0.8047,0.7086,1.0,0.8476,0.7843
2017-01-11 11:00:00,0.025,1.0,0.8,0.7041,1.0,0.8476,0.7843
2017-01-11 12:00:00,0.0391,1.0,0.8141,0.6997,1.0,0.8476,0.7843
2017-01-11 13:00:00,0.0672,1.0,0.8188,0.7086,1.0,0.8641,0.7843
2017-01-11 14:00:00,0.0907,1.0,0.8612,0.7041,1.0,0.8641,0.7843
2017-01-11 15:00:00,0.1001,1.0,0.8282,0.6997,1.0,0.8641,0.7843
2017-01-11 16:00:00,0.0672,1.0,0.7859,0.6952,1.0,0.8476,0.7843
2017-01-11 17:00:00,0.0625,1.0,0.8094,0.7299,1.0,0.8549,0.7843
2017-01-11 18:00:00,0.0344,1.0,0.9176,0.6617,1.0,0.8824,0.7766
2017-01-11 19:00:00,0.0344,1.0,1.0,0.7879,1.0,0.9008,0.7766
2017-01-11 20:00:00,0.0766,1.0,0.9953,0.8321,1.0,0.9099,0.7766
2017-01-11 21:00:00,0.1517,1.0,0.9576,0.8321,1.0,0.9099,0.7766
2017-01-11 22:00:00,0.4462,0.9781,0.88,0.8767,1.0,0.9486,0.9961
2017-01-11 23:00:00,0.5353,0.6002,0.7718,0.8767,1.0,0.9486,0.9961
2017-01-12 00:00:00,0.587,0.333,0.7012,0.8767,1.0,0.9486,0.9961
2017-01-12 01:00:00,0.587,0.333,0.6353,0.8767,1.0,0.9486,0.9961
2017-01-12 02:00:00,0.5917,0.333,0.6118,0.8767,1.0,0.9486,0.9961
2017-01-12 03:00:00,0.5823,0.333,0.6024,0.8767,1.0,0.9486,0.9961
2017-01-12 04:00:00,0.54,0.4228,0.6212,0.8767,1.0,0.9486,0.9961
2017-01-12 05:00:00,0.4649,0.6002,0.6259,0.8818,1.0,0.9486,0.9961
2017-01-12 06:00:00,0.1095,0.989,0.6776,0.9436,1.0,0.9394,0.7843
2017-01-12 07:00:00,0.0391,1.0,0.7671,0.8923,1.0,0.9211,0.7843
2017-01-12 08:00:00,0.0109,1.0,0.7812,0.7592,1.0,0.9027,0.7843
2017-01-12 09:00:00,0.0297,1.0,0.7906,0.713,1.0,0.8935,0.7843
2017-01-12 10:00:00,0.0297,1.0,0.8047,0.7086,1.0,0.8862,0.7843
2017-01-12 11:00:00,0.025,1.0,0.8,0.7041,1.0,0.8862,0.7843
2017-01-12 12:00:00,0.0391,1.0,0.8141,0.6997,1.0,0.8862,0.7843
2017-01-12 13:00:00,0.0672,1.0,0.8188,0.7086,1.0,0.9027,0.7843
2017-01-12 14:00:00,0.0907,1.0,0.8612,0.7041,1.0,0.9027,0.7843
2017-01-12 15:00:00,0.1001,1.0,0.8282,0.6997,1.0,0.9027,0.7843
2017-01-12 16:00:00,0.0672,1.0,0.7859,0.6952,1.0,0.8862,0.7843
2017-01-12 17:00:00,0.0625,1.0,0.8094,0.7299,1.0,0.8935,0.7843
2017-01-12 18:00:00,0.0344,1.0,0.9176,0.6617,1.0,0.9211,0.7766
2017-01-12 19:00:00,0.0344,1.0,1.0,0.7879,1.0,0.9394,0.7766
2017-01-12 20:00:00,0.0766,1.0,0.9953,0.8321,1.0,0.9486,0.7766
2017-01-12 21:00:00,0.1517,1.0,0.9576,0.8321,1.0,0.9486,0.7766
2017-01-12 22:00:00,0.4462,0.9781,0.88,0.8767,1.0,0.9486,0.9961
2017-01-12 23:00:00,0.5353,0.6002,0.7718,0.8767,1.0,0.9486,0.9961
2017-01-13 00:00:00,0.587,0.333,0.7012,0.8767,1.0,0.9486,0.9961
2017-01-13 01:00:00,0.587,0.333,0.6353,0.8767,1.0,0.9486,0.9961
2017-01-13 02:00:00,0.5917,0.333,0.6118,0.8767,1.0,0.9486,0.9961
2017-01-13 03:00:00,0.5823,0.333,0.6024,0.8767,1.0,0.9486,0.9961
2017-01-13 04:00:00,0.54,0.4228,0.6212,0.8767,1.0,0.9486,0.9961
2017-01-13 05:00:00,0.4649,0.6002,0.6259,0.8818,1.0,0.9486,0.9961
2017-01-13 06:00:00,0.1095,0.989,0.6776,0.9436,1.0,0.9394,0.7843
2017-01-13 07:00:00,0.0391,1.0,0.7671,0.8923,1.0,0.9211,0.7843
2017-01-13 08:00:00,0.0109,1.0,0.7812,0.7592,1.0,0.9027,0.7843
2017-01-13 09:00:00,0.0297,1.0,0.7906,0.713,1.0,0.8935,0.7843
2017-01-13 10:00:00,0.0297,1.0,0.8047,0.7086,1.0,0.8862,0.7843
2017-01-13 11:00:00,0.025,1.0,0.8,0.7041,1.0,0.8862,0.7843
2017-01-13 12:00:00,0.0391,1.0,0.8141,0.6997,1.0,0.8862,0.7843
