new_timeindex,tcs+hoho_cluster_shift_only,hoho_cluster_shift_shed,hoho_cluster_shift_only,tcs_cluster_shift_only,ind_cluster_shed_only,ind_cluster_shift_shed,ind_cluster_shift_only
2017-01-04 21:00:00,0.3838,0.8564,0.8564,0.7177,1.0,1.0,0.8499
2017-01-04 22:00:00,0.5896,0.6452,0.6452,0.7222,1.0,1.0,0.8499
2017-01-04 23:00:00,0.6777,0.3922,0.3922,0.7168,1.0,1.0,0.7517
2017-01-05 00:00:00,0.7767,0.2657,0.2657,0.7098,1.0,1.0,0.7517
2017-01-05 01:00:00,0.7963,0.2232,0.2232,0.7047,1.0,1.0,0.7517
2017-01-05 02:00:00,0.8065,0.21,0.21,0.7011,1.0,1.0,0.7517
2017-01-05 03:00:00,0.7807,0.2036,0.2036,0.698,1.0,1.0,0.7517
2017-01-05 04:00:00,0.7378,0.2357,0.2357,0.7018,1.0,1.0,0.7517
2017-01-05 05:00:00,0.6642,0.3782,0.3782,0.746,1.0,1.0,0.7517
2017-01-05 06:00:00,0.6511,0.6625,0.6625,0.8396,1.0,1.0,0.9035
2017-01-05 07:00:00,0.4066,0.7074,0.7074,0.8737,1.0,1.0,0.9035
2017-01-05 08:00:00,0.413,0.6529,0.6529,0.9205,1.0,1.0,0.9035
2017-01-05 09:00:00,0.4468,0.6266,0.6266,0.9633,1.0,1.0,0.9035
2017-01-05 10:00:00,0.3713,0.5821,0.5821,0.9669,1.0,1.0,0.9035
2017-01-05 11:00:00,0.3148,0.6299,0.6299,0.9726,1.0,1.0,0.9035
2017-01-05 12:00:00,0.2758,0.6313,0.6313,0.965,1.0,1.0,0.9035
2017-01-05 13:00:00,0.3273,0.6001,0.6001,0.9434,1.0,1.0,0.9035
2017-01-05 14:00:00,0.4451,0.5755,0.5755,0.9249,1.0,1.0,0.9035
2017-01-05 15:00:00,0.4311,0.6194,0.6194,0.9302,1.0,1.0,0.9035
2017-01-05 16:00:00,0.3345,0.7028,0.7028,0.9409,1.0,1.0,0.9035
2017-01-05 17:00:00,0.3285,0.8709,0.8709,0.9254,1.0,1.0,0.9035
2017-01-05 18:00:00,0.4013,0.9333,0.9333,0.8477,1.0,1.0,0.8499
2017-01-05 19:00:00,0.4107,0.942,0.942,0.7931,1.0,1.0,0.8499
2017-01-05 20:00:00,0.3865,0.9069,0.9069,0.7304,1.0,1.0,0.8499
2017-01-05 21:00:00,0.3933,0.8564,0.8564,0.7177,1.0,1.0,0.8499
2017-01-05 22:00:00,0.6086,0.6452,0.6452,0.7222,1.0,1.0,0.8499
2017-01-05 23:00:00,0.7077,0.3922,0.3922,0.7168,1.0,1.0,0.7517
2017-01-06 00:00:00,0.9746,0.2657,0.2657,0.7098,1.0,1.0,0.7517
2017-01-06 01:00:00,0.9858,0.2232,0.2232,0.7047,1.0,1.0,0.7517
2017-01-06 02:00:00,0.9937,0.21,0.21,0.7011,1.0,1.0,0.7517
2017-01-06 03:00:00,0.9659,0.2036,0.2036,0.698,1.0,1.0,0.7517
2017-01-06 04:00:00,0.9241,0.2357,0.2357,0.7018,1.0,1.0,0.7517
2017-01-06 05:00:00,0.8324,0.3782,0.3782,0.746,1.0,1.0,0.7517
2017-01-06 06:00:00,0.7832,0.6625,0.6625,0.8396,1.0,1.0,0.9035
2017-01-06 07:00:00,0.5122,0.7074,0.7074,0.8737,1.0,1.0,0.9035
2017-01-06 08:00:00,0.509,0.6529,0.6529,0.9205,1.0,1.0,0.9035
2017-01-06 09:00:00,0.5463,0.6266,0.6266,0.9633,1.0,1.0,0.9035
2017-01-06 10:00:00,0.4701,0.5821,0.5821,0.9669,1.0,1.0,0.9035
2017-01-06 11:00:00,0.4009,0.6299,0.6299,0.9726,1.0,1.0,0.9035
2017-01-06 12:00:00,0.3669,0.6313,0.6313,0.965,1.0,1.0,0.9035
2017-01-06 13:00:00,0.4243,0.6001,0.6001,0.9434,1.0,1.0,0.9035
2017-01-06 14:00:00,0.55,0.5755,0.5755,0.9249,1.0,1.0,0.9035
2017-01-06 15:00:00,0.534,0.6194,0.6194,0.9302,1.0,1.0,0.9035
2017-01-06 16:00:00,0.4335,0.7028,0.7028,0.9409,1.0,1.0,0.9035
2017-01-06 17:00:00,0.4222,0.8709,0.8709,0.9254,1.0,1.0,0.9035
2017-01-06 18:00:00,0.5002,0.9333,0.9333,0.8477,1.0,1.0,0.8499
2017-01-06 19:00:00,0.5118,0.942,0.942,0.7931,1.0,1.0,0.8499
2017-01-06 20:00:00,0.4982,0.9069,0.9069,0.7304,1.0,1.0,0.8499
2017-01-06 21:00:00,0.532,0.8564,0.8564,0.7177,1.0,1.0,0.8499
2017-01-06 22:00:00,0.7908,0.6452,0.6452,0.7222,1.0,1.0,0.8499
2017-01-06 23:00:00,0.9027,0.3922,0.3922,0.7168,1.0,1.0,0.7517
2017-01-07 00:00:00,0.984,0.2657,0.2657,0.4199,1.0,1.0,0.7323
2017-01-07 01:00:00,0.9945,0.2232,0.2232,0.4247,1.0,1.0,0.7323
2017-01-07 02:00:00,1.0,0.21,0.21,0.4179,1.0,1.0,0.7323
2017-01-07 03:00:00,0.9723,0.2036,0.2036,0.4134,1.0,1.0,0.7323
2017-01-07 04:00:00,0.9304,0.2113,0.2113,0.4134,1.0,1.0,0.7323
2017-01-07 05:00:00,0.8431,0.2364,0.2364,0.4399,1.0,1.0,0.7323
2017-01-07 06:00:00,0.7869,0.3078,0.3078,0.4933,1.0,1.0,0.781
2017-01-07 07:00:00,0.5146,0.557,0.557,0.5206,1.0,1.0,0.781
2017-01-07 08:00:00,0.5101,0.7361,0.7361,0.5604,1.0,1.0,0.781
2017-01-07 09:00:00,0.5477,0.7875,0.7875,0.5867,1.0,1.0,0.781
2017-01-07 10:00:00,0.4715,0.806,0.806,0.5931,1.0,1.0,0.781
2017-01-07 11:00:00,0.4016,0.9174,0.9174,0.5974,1.0,1.0,0.781
2017-01-07 12:00:00,0.3684,0.817,0.817,0.5915,1.0,1.0,0.781
2017-01-07 13:00:00,0.4276,0.7298,0.7298,0.5788,1.0,1.0,0.781
2017-01-07 14:00:00,0.5524,0.7304,0.7304,0.5449,1.0,1.0,0.781
2017-01-07 15:00:00,0.536,0.6794,0.6794,0.5127,1.0,1.0,0.781
2017-01-07 16:00:00,0.4355,0.7732,0.7732,0.5009,1.0,1.0,0.781
2017-01-07 17:00:00,0.4229,0.9139,0.9139,0.4931,1.0,1.0,0.781
2017-01-07 18:00:00,0.5012,0.9273,0.9273,0.4651,1.0,1.0,0.7323
2017-01-07 19:00:00,0.5128,0.9229,0.9229,0.4557,1.0,1.0,0.7323
2017-01-07 20:00:00,0.5019,0.8493,0.8493,0.4309,1.0,1.0,0.7323
2017-01-07 21:00:00,0.5357,0.7821,0.7821,0.4203,1.0,1.0,0.7323
2017-01-07 22:00:00,0.8002,0.6905,0.6905,0.4249,1.0,1.0,0.7323
2017-01-07 23:00:00,0.916,0.4996,0.4996,0.4179,1.0,1.0,0.7323
2017-01-08 00:00:00,0.9529,0.3496,0.3496,0.2156,1.0,1.0,0.7203
2017-01-08 01:00:00,0.9684,0.271,0.271,0.2133,1.0,1.0,0.7203
2017-01-08 02:00:00,0.3362,0.2317,0.2317,0.1512,1.0,1.0,0.7203
2017-01-08 03:00:00,0.318,0.2119,0.2119,0.146,1.0,1.0,0.7203
2017-01-08 04:00:00,0.292,0.2042,0.2042,0.1444,1.0,1.0,0.7203
2017-01-08 05:00:00,0.2553,0.2152,0.2152,0.1662,1.0,1.0,0.7203
2017-01-08 06:00:00,0.3494,0.2663,0.2663,0.1948,1.0,1.0,0.766
2017-01-08 07:00:00,0.1491,0.4287,0.4287,0.2046,1.0,1.0,0.766
2017-01-08 08:00:00,0.1762,0.6992,0.6992,0.2049,1.0,1.0,0.766
2017-01-08 09:00:00,0.194,0.8494,0.8494,0.2074,1.0,1.0,0.766
2017-01-08 10:00:00,0.1182,0.8401,0.8401,0.2149,1.0,1.0,0.766
2017-01-08 11:00:00,0.0858,0.9119,0.9119,0.2188,1.0,1.0,0.766
2017-01-08 12:00:00,0.0516,0.8747,0.8747,0.2221,1.0,1.0,0.766
2017-01-08 13:00:00,0.0923,0.7395,0.7395,0.2249,1.0,1.0,0.766
2017-01-08 14:00:00,0.1971,0.677,0.677,0.221,1.0,1.0,0.766
2017-01-08 15:00:00,0.1751,0.6839,0.6839,0.2134,1.0,1.0,0.766
2017-01-08 16:00:00,0.0907,0.783,0.783,0.2104,1.0,1.0,0.766
2017-01-08 17:00:00,0.0687,0.9125,0.9125,0.2086,1.0,1.0,0.766
2017-01-08 18:00:00,0.1494,0.9107,0.9107,0.2095,1.0,1.0,0.7203
2017-01-08 19:00:00,0.1596,0.9605,0.9605,0.2071,1.0,1.0,0.7203
2017-01-08 20:00:00,0.1142,0.905,0.905,0.1866,1.0,1.0,0.7203
2017-01-08 21:00:00,0.0946,0.8795,0.8795,0.1745,1.0,1.0,0.7203
2017-01-08 22:00:00,0.2376,0.6598,0.6598,0.1676,1.0,1.0,0.7203
2017-01-08 23:00:00,0.878,0.4087,0.4087,0.2175,1.0,1.0,0.7203
2017-01-09 00:00:00,0.82,0.2657,0.2657,0.7098,1.0,1.0,0.7517
2017-01-09 01:00:00,0.8349,0.2232,0.2232,0.7047,1.0,1.0,0.7517
2017-01-09 02:00:00,0.8408,0.21,0.21,0.7011,1.0,1.0,0.7517
2017-01-09 03:00:00,0.8128,0.2036,0.2036,0.698,1.0,1.0,0.7517
2017-01-09 04:00:00,0.7698,0.2357,0.2357,0.7018,1.0,1.0,0.7517
2017-01-09 05:00:00,0.6953,0.3782,0.3782,0.746,1.0,1.0,0.7517
2017-01-09 06:00:00,0.6666,0.6625,0.6625,0.8396,1.0,1.0,0.9035
2017-01-09 07:00:00,0.4145,0.7074,0.7074,0.8737,1.0,1.0,0.9035
2017-01-09 08:00:00,0.4183,0.6529,0.6529,0.9205,1.0,1.0,0.9035
2017-01-09 09:00:00,0.4513,0.6266,0.6266,0.9633,1.0,1.0,0.9035
2017-01-09 10:00:00,0.3759,0.5821,0.5821,0.9669,1.0,1.0,0.9035
2017-01-09 11:00:00,0.3176,0.6299,0.6299,0.9726,1.0,1.0,0.9035
2017-01-09 12:00:00,0.2814,0.6313,0.6313,0.965,1.0,1.0,0.9035
2017-01-09 13:00:00,0.337,0.6001,0.6001,0.9434,1.0,1.0,0.9035
2017-01-09 14:00:00,0.4556,0.5755,0.5755,0.9249,1.0,1.0,0.9035
2017-01-09 15:00:00,0.4412,0.6194,0.6194,0.9302,1.0,1.0,0.9035
2017-01-09 16:00:00,0.3434,0.7028,0.7028,0.9409,1.0,1.0,0.9035
2017-01-09 17:00:00,0.333,0.8709,0.8709,0.9254,1.0,1.0,0.9035
2017-01-09 18:00:00,0.4067,0.9333,0.9333,0.8477,1.0,1.0,0.8499
2017-01-09 19:00:00,0.4173,0.942,0.942,0.7931,1.0,1.0,0.8499
2017-01-09 20:00:00,0.3944,0.9069,0.9069,0.7304,1.0,1.0,0.8499
2017-01-09 21:00:00,0.4104,0.8564,0.8564,0.7177,1.0,1.0,0.8499
2017-01-09 22:00:00,0.6483,0.6452,0.6452,0.7222,1.0,1.0,0.8499
2017-01-09 23:00:00,0.755,0.3922,0.3922,0.7168,1.0,1.0,0.7517
2017-01-10 00:00:00,0.8127,0.2657,0.2657,0.7098,1.0,1.0,0.7517
2017-01-10 01:00:00,0.8289,0.2232,0.2232,0.7047,1.0,1.0,0.7517
2017-01-10 02:00:00,0.8362,0.21,0.21,0.7011,1.0,1.0,0.7517
2017-01-10 03:00:00,0.8094,0.2036,0.2036,0.698,1.0,1.0,0.7517
2017-01-10 04:00:00,0.7664,0.2357,0.2357,0.7018,1.0,1.0,0.7517
2017-01-10 05:00:00,0.6906,0.3782,0.3782,0.746,1.0,1.0,0.7517
2017-01-10 06:00:00,0.6645,0.6625,0.6625,0.8396,1.0,1.0,0.9035
2017-01-10 07:00:00,0.4124,0.7074,0.7074,0.8737,1.0,1.0,0.9035
2017-01-10 08:00:00,0.4176,0.6529,0.6529,0.9205,1.0,1.0,0.9035
2017-01-10 09:00:00,0.4506,0.6266,0.6266,0.9633,1.0,1.0,0.9035
2017-01-10 10:00:00,0.3752,0.5821,0.5821,0.9669,1.0,1.0,0.9035
2017-01-10 11:00:00,0.3172,0.6299,0.6299,0.9726,1.0,1.0,0.9035
2017-01-10 12:00:00,0.2807,0.6313,0.6313,0.965,1.0,1.0,0.9035
2017-01-10 13:00:00,0.3357,0.6001,0.6001,0.9434,1.0,1.0,0.9035
2017-01-10 14:00:00,0.4549,0.5755,0.5755,0.9249,1.0,1.0,0.9035
2017-01-10 15:00:00,0.4405,0.6194,0.6194,0.9302,1.0,1.0,0.9035
2017-01-10 16:00:00,0.3427,0.7028,0.7028,0.9409,1.0,1.0,0.9035
2017-01-10 17:00:00,0.3323,0.8709,0.8709,0.9254,1.0,1.0,0.9035
2017-01-10 18:00:00,0.4051,0.9333,0.9333,0.8477,1.0,1.0,0.8499
2017-01-10 19:00:00,0.4166,0.942,0.942,0.7931,1.0,1.0,0.8499
2017-01-10 20:00:00,0.394,0.9069,0.9069,0.7304,1.0,1.0,0.8499
2017-01-10 21:00:00,0.407,0.8564,0.8564,0.7177,1.0,1.0,0.8499
2017-01-10 22:00:00,0.6406,0.6452,0.6452,0.7222,1.0,1.0,0.8499
2017-01-10 23:00:00,0.7463,0.3922,0.3922,0.7168,1.0,1.0,0.7517
2017-01-11 00:00:00,0.7767,0.2657,0.2657,0.7098,1.0,1.0,0.7517
2017-01-11 01:00:00,0.7963,0.2232,0.2232,0.7047,1.0,1.0,0.7517
2017-01-11 02:00:00,0.8065,0.21,0.21,0.7011,1.0,1.0,0.7517
2017-01-11 03:00:00,0.7807,0.2036,0.2036,0.698,1.0,1.0,0.7517
2017-01-11 04:00:00,0.7378,0.2357,0.2357,0.7018,1.0,1.0,0.7517
2017-01-11 05:00:00,0.6642,0.3782,0.3782,0.746,1.0,1.0,0.7517
2017-01-11 06:00:00,0.6511,0.6625,0.6625,0.8396,1.0,1.0,0.9035
2017-01-11 07:00:00,0.4066,0.7074,0.7074,0.8737,1.0,1.0,0.9035
2017-01-11 08:00:00,0.413,0.6529,0.6529,0.9205,1.0,1.0,0.9035
2017-01-11 09:00:00,0.4468,0.6266,0.6266,0.9633,1.0,1.0,0.9035
2017-01-11 10:00:00,0.3713,0.5821,0.5821,0.9669,1.0,1.0,0.9035
2017-01-11 11:00:00,0.3148,0.6299,0.6299,0.9726,1.0,1.0,0.9035
2017-01-11 12:00:00,0.2758,0.6313,0.6313,0.965,1.0,1.0,0.9035
2017-01-11 13:00:00,0.3273,0.6001,0.6001,0.9434,1.0,1.0,0.9035
2017-01-11 14:00:00,0.4451,0.5755,0.5755,0.9249,1.0,1.0,0.9035
2017-01-11 15:00:00,0.4311,0.6194,0.6194,0.9302,1.0,1.0,0.9035
2017-01-11 16:00:00,0.3345,0.7028,0.7028,0.9409,1.0,1.0,0.9035
2017-01-11 17:00:00,0.3285,0.8709,0.8709,0.9254,1.0,1.0,0.9035
2017-01-11 18:00:00,0.4013,0.9333,0.9333,0.8477,1.0,1.0,0.8499
2017-01-11 19:00:00,0.4107,0.942,0.942,0.7931,1.0,1.0,0.8499
2017-01-11 20:00:00,0.3865,0.9069,0.9069,0.7304,1.0,1.0,0.8499
2017-01-11 21:00:00,0.3933,0.8564,0.8564,0.7177,1.0,1.0,0.8499
2017-01-11 22:00:00,0.6086,0.6452,0.6452,0.7222,1.0,1.0,0.8499
2017-01-11 23:00:00,0.7077,0.3922,0.3922,0.7168,1.0,1.0,0.7517
2017-01-12 00:00:00,0.7767,0.2657,0.2657,0.7098,1.0,1.0,0.7517
2017-01-12 01:00:00,0.795,0.2232,0.2232,0.7047,1.0,1.0,0.7517
2017-01-12 02:00:00,0.8079,0.21,0.21,0.7011,1.0,1.0,0.7517
2017-01-12 03:00:00,0.7821,0.2036,0.2036,0.698,1.0,1.0,0.7517
2017-01-12 04:00:00,0.7391,0.2357,0.2357,0.7018,1.0,1.0,0.7517
2017-01-12 05:00:00,0.6656,0.3782,0.3782,0.746,1.0,1.0,0.7517
2017-01-12 06:00:00,0.6524,0.6625,0.6625,0.8396,1.0,1.0,0.9035
2017-01-12 07:00:00,0.4066,0.7074,0.7074,0.8737,1.0,1.0,0.9035
2017-01-12 08:00:00,0.4127,0.6529,0.6529,0.9205,1.0,1.0,0.9035
2017-01-12 09:00:00,0.4468,0.6266,0.6266,0.9633,1.0,1.0,0.9035
2017-01-12 10:00:00,0.3713,0.5821,0.5821,0.9669,1.0,1.0,0.9035
2017-01-12 11:00:00,0.3148,0.6299,0.6299,0.9726,1.0,1.0,0.9035
2017-01-12 12:00:00,0.2755,0.6313,0.6313,0.965,1.0,1.0,0.9035
2017-01-12 13:00:00,0.3286,0.6001,0.6001,0.9434,1.0,1.0,0.9035
2017-01-12 14:00:00,0.4465,0.5755,0.5755,0.9249,1.0,1.0,0.9035
2017-01-12 15:00:00,0.4311,0.6194,0.6194,0.9302,1.0,1.0,0.9035
2017-01-12 16:00:00,0.3345,0.7028,0.7028,0.9409,1.0,1.0,0.9035
2017-01-12 17:00:00,0.3285,0.8709,0.8709,0.9254,1.0,1.0,0.9035
2017-01-12 18:00:00,0.4013,0.9333,0.9333,0.8477,1.0,1.0,0.8499
2017-01-12 19:00:00,0.4107,0.942,0.942,0.7931,1.0,1.0,0.8499
2017-01-12 20:00:00,0.3865,0.9069,0.9069,0.7304,1.0,1.0,0.8499
2017-01-12 21:00:00,0.3933,0.8564,0.8564,0.7177,1.0,1.0,0.8499
2017-01-12 22:00:00,0.61,0.6452,0.6452,0.7222,1.0,1.0,0.8499
2017-01-12 23:00:00,0.7064,0.3922,0.3922,0.7168,1.0,1.0,0.7517
2017-01-13 00:00:00,0.7767,0.2657,0.2657,0.7098,1.0,1.0,0.7517
2017-01-13 01:00:00,0.795,0.2232,0.2232,0.7047,1.0,1.0,0.7517
2017-01-13 02:00:00,0.8079,0.21,0.21,0.7011,1.0,1.0,0.7517
2017-01-13 03:00:00,0.7821,0.2036,0.2036,0.698,1.0,1.0,0.7517
2017-01-13 04:00:00,0.7391,0.2357,0.2357,0.7018,1.0,1.0,0.7517
2017-01-13 05:00:00,0.6656,0.3782,0.3782,0.746,1.0,1.0,0.7517
2017-01-13 06:00:00,0.6524,0.6625,0.6625,0.8396,1.0,1.0,0.9035
2017-01-13 07:00:00,0.4066,0.7074,0.7074,0.8737,1.0,1.0,0.9035
2017-01-13 08:00:00,0.4127,0.6529,0.6529,0.9205,1.0,1.0,0.9035
2017-01-13 09:00:00,0.4468,0.6266,0.6266,0.9633,1.0,1.0,0.9035
2017-01-13 10:00:00,0.3713,0.5821,0.5821,0.9669,1.0,1.0,0.9035
2017-01-13 11:00:00,0.3148,0.6299,0.6299,0.9726,1.0,1.0,0.9035
2017-01-13 12:00:00,0.2755,0.6313,0.6313,0.965,1.0,1.0,0.9035
2017-01-13 13:00:00,0.3286,0.6001,0.6001,0.9434,1.0,1.0,0.9035
2017-01-13 14:00:00,0.4465,0.5755,0.5755,0.9249,1.0,1.0,0.9035
