,,fixed_costs,installed_cap,interference_duration_neg,interference_duration_pos,interference_duration_pos_shed,maximum_activations_year,maximum_activations_year_shed,potential_neg_overall,potential_pos_overall,potential_pos_overall_shed,regeneration_duration,shifting_duration,specific_investments,variable_costs,variable_costs_shed,max_cap,country,from,unit_lifetime,efficiency,year
ind_cluster_shift_only,shift_only,0.9,8191.0,1.0,1.0,1.0,117.0,2.15,675.0,1614.0,17228.18,22.0,2.0,46.4,295.7,208.1,7372.0,DE,DE_bus_el,15,1.0,SQ
ind_cluster_shift_only,shift_only,0.8,9501.0,1.0,1.0,1.0,117.0,2.15,719.0,2083.0,18185.9,22.0,2.0,41.1,295.7,208.1,8550.0,DE,DE_bus_el,15,1.0,2020
ind_cluster_shift_only,shift_only,0.7729,10810.0,1.0,1.0,1.0,117.0,2.15,762.0,2553.0,19143.63,22.0,2.0,39.5261,326.4767,229.7592,9729.0,DE,DE_bus_el,15,1.0,2025
ind_cluster_shift_only,shift_only,0.7314,12120.0,1.0,1.0,1.0,117.0,2.15,805.0,3022.0,20101.35,22.0,2.0,37.0574,360.4566,253.6727,10908.0,DE,DE_bus_el,15,1.0,2030
ind_cluster_shift_only,shift_only,0.6729,11468.0,1.0,1.0,1.0,117.0,2.15,755.0,2615.0,23194.86,22.0,2.0,33.7813,397.9733,280.0752,10321.0,DE,DE_bus_el,15,1.0,2035
ind_cluster_shift_only,shift_only,0.5944,10816.0,1.0,1.0,1.0,117.0,2.15,706.0,2208.0,26288.37,22.0,2.0,29.4218,439.3946,309.2257,9734.0,DE,DE_bus_el,15,1.0,2040
ind_cluster_shift_only,shift_only,0.4922,10164.0,1.0,1.0,1.0,117.0,2.15,656.0,1800.0,29381.88,22.0,2.0,23.7888,485.1272,341.4101,9148.0,DE,DE_bus_el,15,1.0,2045
ind_cluster_shift_only,shift_only,0.3623,9512.0,1.0,1.0,1.0,117.0,2.15,606.0,1393.0,32475.39,22.0,2.0,16.6645,535.6196,376.9443,8561.0,DE,DE_bus_el,15,1.0,2050
