,biomass,hardcoal,lignite,natgas,uranium,oil,otherfossil,waste,mixedfuels
2017-04-22 16:00:00,0.0,11.143416615491232,4.207753432705114,11.098204530899016,10.220330300775293,8.539235615692789,0.0,0.0,0.0
2017-04-22 17:00:00,0.0,11.996793386139018,4.529988449126577,11.948118903605948,11.003015967835841,9.19318095085957,0.0,0.0,0.0
2017-04-22 18:00:00,0.0,12.326101759635815,4.654335270825175,12.276091177183556,11.305045449823398,9.445531005473924,0.0,0.0,0.0
2017-04-22 19:00:00,0.0,12.458229315468987,4.704226627829551,12.4076826530659,11.426227965836652,9.54678077199675,0.0,0.0,0.0
2017-04-22 20:00:00,0.0,12.29542850266625,4.642753050868818,12.245542370545218,11.276913070998601,9.42202599104238,0.0,0.0,0.0
2017-04-22 21:00:00,0.0,11.748614984651129,4.436276299898286,11.700947434127263,10.77539590082708,9.003001051986816,0.0,0.0,0.0
2017-04-22 22:00:00,0.0,11.072780472502602,4.181081229431275,11.027854979301724,10.155545438337953,8.485106914525398,0.0,0.0,0.0
2017-04-22 23:00:00,0.0,10.654224339033421,4.0230344590236795,10.610997049890235,9.771661205963154,8.164366017418669,0.0,0.0,0.0
2017-04-23 00:00:00,0.0,10.451316182500706,3.946416351522656,10.408912150806664,9.585561336233537,8.008876851324851,0.0,0.0,0.0
2017-04-23 01:00:00,0.0,10.499224861615199,3.964506665827169,10.456626450465773,9.629501407911668,8.045589424596727,0.0,0.0,0.0
2017-04-23 02:00:00,0.0,10.621809099217327,4.010794466450978,10.578713328136796,9.741931144786156,8.139526115988076,0.0,0.0,0.0
2017-04-23 03:00:00,0.0,10.776034793023749,4.069030079002981,10.73231328341479,9.883381257077268,8.257709755965777,0.0,0.0,0.0
2017-04-23 04:00:00,0.0,10.754232479794661,4.060797526860663,10.710599428516215,9.863384980332802,8.241002573953798,0.0,0.0,0.0
2017-04-23 05:00:00,0.0,11.08221150730531,4.184642387596167,11.037247749651256,10.164195235261795,8.492333946508404,0.0,0.0,0.0
2017-04-23 06:00:00,0.0,11.734171732758153,4.430822528866553,11.686562782711043,10.762149083440901,8.991933142096462,0.0,0.0,0.0
2017-04-23 07:00:00,0.0,11.678286341989867,4.4097202087292615,11.63090413523901,10.710893066336979,8.949107989298888,0.0,0.0,0.0
2017-04-23 08:00:00,0.0,11.33376688293958,4.279629682055665,11.287782491909313,10.394912538278515,8.685101631416543,0.0,0.0,0.0
2017-04-23 09:00:00,0.0,11.255405250739408,4.250040334527881,11.209738795658776,10.323042142364189,8.62505286328045,0.0,0.0,0.0
2017-04-23 10:00:00,0.0,10.744837724969798,4.057250068013186,10.701242790946097,9.854768458065168,8.233803343433273,0.0,0.0,0.0
2017-04-23 11:00:00,0.0,9.741321605980174,3.678322442837309,9.701798228932843,8.93438052390428,7.464805747822849,0.0,0.0,0.0
2017-04-23 12:00:00,0.0,9.039099718482685,3.4131635010518444,9.002425460020396,8.290328534976481,6.926690880655314,0.0,0.0,0.0
2017-04-23 13:00:00,0.0,8.68014685625106,3.277622922219428,8.64492897402703,7.961110222406538,6.651624159981688,0.0,0.0,0.0
2017-04-23 14:00:00,0.0,8.79909257672035,3.3225368189963342,8.763392097088243,8.070202845702148,6.742772644114786,0.0,0.0,0.0
2017-04-23 15:00:00,0.0,9.562845226382379,3.610929772813162,9.524045979954098,8.770688577949374,7.328038730146897,0.0,0.0,0.0
2017-04-23 16:00:00,0.0,10.822553602678637,4.086595578684524,10.778643352719225,9.926046591801532,8.293357267847584,0.0,0.0,0.0
2017-04-23 17:00:00,0.0,11.990433928499622,4.527587118310755,11.941785248137167,10.997183308082452,9.188307678231915,0.0,0.0,0.0
2017-04-23 18:00:00,0.0,13.261628237162757,5.007590011541605,13.207821951498484,12.163075795036752,10.162427922458619,0.0,0.0,0.0
2017-04-23 19:00:00,0.0,14.201719890653267,5.362568562422766,14.144099379529369,13.025293151095953,10.882823148312589,0.0,0.0,0.0
2017-04-23 20:00:00,0.0,14.306676018317406,5.402199989811765,14.248629669635227,13.12155503637148,10.963251362958074,0.0,0.0,0.0
2017-04-23 21:00:00,0.0,13.760537408573995,5.195978084163366,13.704706903189685,12.620656867148915,10.544743608258974,0.0,0.0,0.0
2017-04-23 22:00:00,0.0,13.116985518835616,4.952972929944679,13.063766090779051,12.030414834048333,10.051587747087925,0.0,0.0,0.0
2017-04-23 23:00:00,0.0,12.584281289664396,4.751823845578967,12.533223197713532,11.541838182684414,9.64337480097539,0.0,0.0,0.0
2017-04-24 00:00:00,0.0,12.444234182451542,4.698942066457821,12.393744302376504,11.413392146538401,9.536056257026827,0.0,0.0,0.0
2017-04-24 01:00:00,0.0,12.451196779742846,4.7015711427693265,12.400678650384075,11.419777983712386,9.541391717489192,0.0,0.0,0.0
2017-04-24 02:00:00,0.0,12.915605708066629,4.876931925710597,12.863203336515605,11.845716706626131,9.897269757216717,0.0,0.0,0.0
2017-04-24 03:00:00,0.0,13.724293268028742,5.182292298909432,13.668609815671779,12.587415079587526,10.516969608014387,0.0,0.0,0.0
2017-04-24 04:00:00,0.0,15.19706486498171,5.738410763874162,15.13540594959361,13.938186813055207,11.645559169764981,0.0,0.0,0.0
2017-04-24 05:00:00,0.0,16.014572784975602,6.047101704481722,15.949597002013672,14.68797489458688,12.272018090525256,0.0,0.0,0.0
2017-04-24 06:00:00,0.0,16.151072980991767,6.0986441701518554,16.085543377005095,14.81316783473653,12.376618625135972,0.0,0.0,0.0
