new_timeindex,hoho_cluster,tcs_cluster,tcs_hoho_cluster,ind_cluster-1,ind_cluster-2
2017-01-01 00:00:00,0.5382,0.8402,0.0033,0.9707,1.0
2017-01-01 01:00:00,0.5786,0.8402,0.0067,0.9707,1.0
2017-01-01 02:00:00,0.5801,0.8402,0.01,0.9707,1.0
2017-01-01 03:00:00,0.5963,0.8402,0.01,0.9707,1.0
2017-01-01 04:00:00,0.5809,0.8402,0.0033,0.9707,1.0
2017-01-01 05:00:00,0.5555,0.833,0.0,0.9707,1.0
2017-01-01 06:00:00,0.4715,0.7073,0.6739,0.8734,1.0
2017-01-01 07:00:00,0.7021,0.7759,0.4195,0.8734,1.0
2017-01-01 08:00:00,0.6597,0.8504,0.5371,0.8734,1.0
2017-01-01 09:00:00,0.7391,0.8504,0.3602,0.8734,1.0
2017-01-01 10:00:00,0.483,0.8504,0.5482,0.8734,1.0
2017-01-01 11:00:00,0.497,0.8504,0.5105,0.8734,1.0
2017-01-01 12:00:00,0.3548,0.8504,0.5751,0.8734,1.0
2017-01-01 13:00:00,0.4465,0.8504,0.5211,0.8734,1.0
2017-01-01 14:00:00,0.2956,0.8504,0.5478,0.8734,1.0
2017-01-01 15:00:00,0.5292,0.8504,0.5458,0.8734,1.0
2017-01-01 16:00:00,0.6149,0.8504,0.6328,0.8734,1.0
2017-01-01 17:00:00,0.594,0.854,0.3697,0.8734,1.0
2017-01-01 18:00:00,0.5135,0.9761,0.5293,0.9707,1.0
2017-01-01 19:00:00,0.487,0.9052,0.6772,0.9707,1.0
2017-01-01 20:00:00,0.561,0.8402,0.6594,0.9707,1.0
2017-01-01 21:00:00,0.4029,0.8402,0.0333,0.9707,1.0
2017-01-01 22:00:00,0.413,0.8402,0.0,0.9707,1.0
2017-01-01 23:00:00,0.48,0.8402,0.0,0.9707,1.0
2017-01-02 00:00:00,0.5336,0.3205,0.0033,0.6757,1.0
2017-01-02 01:00:00,0.5811,0.3205,0.0067,0.6757,1.0
2017-01-02 02:00:00,0.5996,0.3205,0.0133,0.6757,1.0
2017-01-02 03:00:00,0.606,0.3205,0.01,0.6757,1.0
2017-01-02 04:00:00,0.5857,0.3205,0.0033,0.6757,1.0
2017-01-02 05:00:00,0.5604,0.3062,0.0033,0.6757,1.0
2017-01-02 06:00:00,0.7795,0.2712,0.5325,0.6607,1.0
2017-01-02 07:00:00,0.615,0.1831,0.5036,0.6769,1.0
