new_timeindex,hoho_cluster,tcs_cluster,tcs_hoho_cluster,ind_cluster-1,ind_cluster-2
2017-01-01 00:00:00,0.6136,0.2402,0.282,0.9036,1.0
2017-01-01 01:00:00,0.5634,0.2402,0.2856,0.9036,1.0
2017-01-01 02:00:00,0.5455,0.2402,0.285,0.9036,1.0
2017-01-01 03:00:00,0.5383,0.2402,0.283,0.9036,1.0
2017-01-01 04:00:00,0.574,0.2402,0.2902,0.9036,1.0
2017-01-01 05:00:00,0.6198,0.2452,0.2815,0.9036,1.0
2017-01-01 06:00:00,0.7517,0.2586,0.2066,0.9276,1.0
2017-01-01 07:00:00,0.8225,0.1668,0.4515,0.9276,1.0
2017-01-01 08:00:00,0.8332,0.0753,0.3175,0.9276,1.0
2017-01-01 09:00:00,0.8404,0.0753,0.5,0.9276,1.0
2017-01-01 10:00:00,0.8512,0.0753,0.3053,0.9276,1.0
2017-01-01 11:00:00,0.8476,0.0753,0.3303,0.9276,1.0
2017-01-01 12:00:00,0.8583,0.0753,0.2735,0.9276,1.0
2017-01-01 13:00:00,0.8619,0.0753,0.3352,0.9276,1.0
2017-01-01 14:00:00,0.8942,0.0753,0.3213,0.9276,1.0
2017-01-01 15:00:00,0.8691,0.0753,0.3189,0.9276,1.0
2017-01-01 16:00:00,0.8368,0.0753,0.227,0.9276,1.0
2017-01-01 17:00:00,0.8547,0.0728,0.4858,0.9276,1.0
2017-01-01 18:00:00,0.9372,0.062,0.3189,0.9036,1.0
2017-01-01 19:00:00,1.0,0.151,0.1795,0.9036,1.0
2017-01-01 20:00:00,0.9964,0.2402,0.2019,0.9036,1.0
2017-01-01 21:00:00,0.9677,0.2402,0.171,0.9036,1.0
2017-01-01 22:00:00,0.9033,0.2402,0.2743,0.9036,1.0
2017-01-01 23:00:00,0.731,0.2402,0.2805,0.9036,1.0
2017-01-02 00:00:00,0.6136,0.8603,0.306,0.954,1.0
2017-01-02 01:00:00,0.5634,0.8603,0.3106,0.954,1.0
2017-01-02 02:00:00,0.5455,0.8603,0.3055,0.954,1.0
2017-01-02 03:00:00,0.5383,0.8603,0.3091,0.954,1.0
2017-01-02 04:00:00,0.574,0.8603,0.3122,0.954,1.0
2017-01-02 05:00:00,0.6198,0.8703,0.2979,0.954,1.0
2017-01-02 06:00:00,0.7517,1.0,0.3685,0.9246,1.0
2017-01-02 07:00:00,0.8225,0.9107,0.3816,0.919,1.0
2017-01-02 08:00:00,0.8332,0.8193,0.2964,0.9133,1.0
2017-01-02 09:00:00,0.8404,0.8193,0.2878,0.9105,1.0
2017-01-02 10:00:00,0.8512,0.8193,0.3489,0.9082,1.0
2017-01-02 11:00:00,0.8476,0.8193,0.4826,0.9082,1.0
2017-01-02 12:00:00,0.8583,0.8193,0.3257,0.9082,1.0
2017-01-02 13:00:00,0.8619,0.8193,0.227,0.9133,1.0
2017-01-02 14:00:00,0.8942,0.8193,0.207,0.9133,1.0
2017-01-02 15:00:00,0.8691,0.8193,0.3742,0.9133,1.0
2017-01-02 16:00:00,0.8368,0.8193,0.1805,0.9082,1.0
2017-01-02 17:00:00,0.8547,0.8143,0.265,0.9105,1.0
2017-01-02 18:00:00,0.9372,0.6896,0.1773,0.887,1.0
2017-01-02 19:00:00,1.0,0.7761,0.5373,0.8927,1.0
2017-01-02 20:00:00,0.9964,0.8603,0.223,0.8955,1.0
2017-01-02 21:00:00,0.9677,0.8603,0.1843,0.8955,1.0
2017-01-02 22:00:00,0.9033,0.8603,0.2953,0.954,1.0
2017-01-02 23:00:00,0.731,0.8603,0.3035,0.954,1.0
2017-01-03 00:00:00,0.6136,0.8603,0.3408,0.954,1.0
2017-01-03 01:00:00,0.5634,0.8603,0.3475,0.954,1.0
2017-01-03 02:00:00,0.5455,0.8603,0.3393,0.954,1.0
2017-01-03 03:00:00,0.5383,0.8603,0.3352,0.954,1.0
2017-01-03 04:00:00,0.574,0.8603,0.3383,0.954,1.0
2017-01-03 05:00:00,0.6198,0.8703,0.3265,0.954,1.0
2017-01-03 06:00:00,0.7517,1.0,0.3885,0.9246,1.0
2017-01-03 07:00:00,0.8225,0.9107,0.3984,0.919,1.0
2017-01-03 08:00:00,0.8332,0.8193,0.3133,0.9133,1.0
2017-01-03 09:00:00,0.8404,0.8193,0.3103,0.9105,1.0
2017-01-03 10:00:00,0.8512,0.8193,0.3715,0.9082,1.0
2017-01-03 11:00:00,0.8476,0.8193,0.5051,0.9082,1.0
2017-01-03 12:00:00,0.8583,0.8193,0.3426,0.9082,1.0
2017-01-03 13:00:00,0.8619,0.8193,0.2506,0.9133,1.0
2017-01-03 14:00:00,0.8942,0.8193,0.225,0.9133,1.0
2017-01-03 15:00:00,0.8691,0.8193,0.3932,0.9133,1.0
2017-01-03 16:00:00,0.8368,0.8193,0.1985,0.9082,1.0
2017-01-03 17:00:00,0.8547,0.8143,0.2819,0.9105,1.0
2017-01-03 18:00:00,0.9372,0.6896,0.1886,0.887,1.0
2017-01-03 19:00:00,1.0,0.7761,0.5542,0.8927,1.0
2017-01-03 20:00:00,0.9964,0.8603,0.2399,0.8955,1.0
2017-01-03 21:00:00,0.9677,0.8603,0.2043,0.8955,1.0
2017-01-03 22:00:00,0.9033,0.8603,0.323,0.954,1.0
2017-01-03 23:00:00,0.731,0.8603,0.3342,0.954,1.0
2017-01-04 00:00:00,0.6136,0.8603,0.4258,0.954,1.0
2017-01-04 01:00:00,0.5634,0.8603,0.4334,0.954,1.0
2017-01-04 02:00:00,0.5455,0.8603,0.4263,0.954,1.0
2017-01-04 03:00:00,0.5383,0.8603,0.4181,0.954,1.0
2017-01-04 04:00:00,0.574,0.8603,0.4186,0.954,1.0
2017-01-04 05:00:00,0.6198,0.8703,0.4028,0.954,1.0
2017-01-04 06:00:00,0.7517,1.0,0.4376,0.9246,1.0
2017-01-04 07:00:00,0.8225,0.9107,0.4512,0.919,1.0
2017-01-04 08:00:00,0.8332,0.8193,0.365,0.9133,1.0
2017-01-04 09:00:00,0.8404,0.8193,0.361,0.9105,1.0
2017-01-04 10:00:00,0.8512,0.8193,0.4222,0.9082,1.0
2017-01-04 11:00:00,0.8476,0.8193,0.5502,0.9082,1.0
2017-01-04 12:00:00,0.8583,0.8193,0.3933,0.9082,1.0
2017-01-04 13:00:00,0.8619,0.8193,0.2987,0.9133,1.0
2017-01-04 14:00:00,0.8942,0.8193,0.2797,0.9133,1.0
2017-01-04 15:00:00,0.8691,0.8193,0.4469,0.9133,1.0
2017-01-04 16:00:00,0.8368,0.8193,0.2466,0.9082,1.0
2017-01-04 17:00:00,0.8547,0.8143,0.3269,0.9105,1.0
2017-01-04 18:00:00,0.9372,0.6896,0.2337,0.887,1.0
2017-01-04 19:00:00,1.0,0.7761,0.6048,0.8927,1.0
2017-01-04 20:00:00,0.9964,0.8603,0.2916,0.8955,1.0
2017-01-04 21:00:00,0.9677,0.8603,0.2601,0.8955,1.0
2017-01-04 22:00:00,0.9033,0.8603,0.3982,0.954,1.0
2017-01-04 23:00:00,0.731,0.8603,0.4146,0.954,1.0
2017-01-05 00:00:00,0.6136,0.8603,0.4258,0.954,1.0
2017-01-05 01:00:00,0.5634,0.8603,0.4334,0.954,1.0
2017-01-05 02:00:00,0.5455,0.8603,0.4263,0.954,1.0
2017-01-05 03:00:00,0.5383,0.8603,0.4181,0.954,1.0
2017-01-05 04:00:00,0.574,0.8603,0.4186,0.954,1.0
2017-01-05 05:00:00,0.6198,0.8703,0.4028,0.954,1.0
2017-01-05 06:00:00,0.7517,1.0,0.4376,0.9246,1.0
2017-01-05 07:00:00,0.8225,0.9107,0.4512,0.919,1.0
2017-01-05 08:00:00,0.8332,0.8193,0.365,0.9133,1.0
2017-01-05 09:00:00,0.8404,0.8193,0.361,0.9105,1.0
2017-01-05 10:00:00,0.8512,0.8193,0.4222,0.9082,1.0
2017-01-05 11:00:00,0.8476,0.8193,0.5502,0.9082,1.0
2017-01-05 12:00:00,0.8583,0.8193,0.3933,0.9082,1.0
2017-01-05 13:00:00,0.8619,0.8193,0.2987,0.9133,1.0
2017-01-05 14:00:00,0.8942,0.8193,0.2797,0.9133,1.0
2017-01-05 15:00:00,0.8691,0.8193,0.4469,0.9133,1.0
2017-01-05 16:00:00,0.8368,0.8193,0.2466,0.9082,1.0
2017-01-05 17:00:00,0.8547,0.8143,0.3269,0.9105,1.0
2017-01-05 18:00:00,0.9372,0.6896,0.2337,0.887,1.0
2017-01-05 19:00:00,1.0,0.7761,0.6048,0.8927,1.0
2017-01-05 20:00:00,0.9964,0.8603,0.2916,0.8955,1.0
2017-01-05 21:00:00,0.9677,0.8603,0.2601,0.8955,1.0
2017-01-05 22:00:00,0.9033,0.8603,0.3982,0.954,1.0
2017-01-05 23:00:00,0.731,0.8603,0.4146,0.954,1.0
2017-01-06 00:00:00,0.6136,0.8603,0.4161,0.954,1.0
2017-01-06 01:00:00,0.5634,0.8603,0.4268,0.954,1.0
2017-01-06 02:00:00,0.5455,0.8603,0.4186,0.954,1.0
2017-01-06 03:00:00,0.5383,0.8603,0.4114,0.954,1.0
2017-01-06 04:00:00,0.574,0.8603,0.412,0.954,1.0
2017-01-06 05:00:00,0.6198,0.8703,0.3951,0.954,1.0
2017-01-06 06:00:00,0.7517,1.0,0.4376,0.9246,1.0
2017-01-06 07:00:00,0.8225,0.9107,0.4445,0.919,1.0
2017-01-06 08:00:00,0.8332,0.8193,0.3594,0.9133,1.0
2017-01-06 09:00:00,0.8404,0.8193,0.3554,0.9105,1.0
2017-01-06 10:00:00,0.8512,0.8193,0.4165,0.9082,1.0
2017-01-06 11:00:00,0.8476,0.8193,0.5446,0.9082,1.0
2017-01-06 12:00:00,0.8583,0.8193,0.3876,0.9082,1.0
2017-01-06 13:00:00,0.8619,0.8193,0.292,0.9133,1.0
2017-01-06 14:00:00,0.8942,0.8193,0.2731,0.9133,1.0
2017-01-06 15:00:00,0.8691,0.8193,0.4403,0.9133,1.0
2017-01-06 16:00:00,0.8368,0.8193,0.241,0.9082,1.0
2017-01-06 17:00:00,0.8547,0.8143,0.3213,0.9105,1.0
2017-01-06 18:00:00,0.9372,0.6896,0.228,0.887,1.0
2017-01-06 19:00:00,1.0,0.7761,0.5992,0.8927,1.0
2017-01-06 20:00:00,0.9964,0.8603,0.286,0.8955,1.0
2017-01-06 21:00:00,0.9677,0.8603,0.2601,0.8955,1.0
2017-01-06 22:00:00,0.9033,0.8603,0.3916,0.954,1.0
2017-01-06 23:00:00,0.731,0.8603,0.4059,0.954,1.0
2017-01-07 00:00:00,0.6136,0.531,0.4161,0.9339,1.0
2017-01-07 01:00:00,0.5634,0.531,0.4268,0.9339,1.0
2017-01-07 02:00:00,0.5455,0.531,0.4186,0.9339,1.0
2017-01-07 03:00:00,0.5383,0.531,0.4114,0.9339,1.0
2017-01-07 04:00:00,0.574,0.531,0.412,0.9339,1.0
2017-01-07 05:00:00,0.6198,0.537,0.3951,0.9339,1.0
2017-01-07 06:00:00,0.7517,0.6042,0.4376,0.9626,1.0
2017-01-07 07:00:00,0.8225,0.5129,0.4445,0.9626,1.0
2017-01-07 08:00:00,0.8332,0.4214,0.3594,0.9626,1.0
