new_timeindex,hoho_cluster,tcs_cluster,tcs_hoho_cluster,ind_cluster-1,ind_cluster-2
2017-01-01 00:00:00,0.5598,0.2406,0.197,0.8902,1.0
2017-01-01 01:00:00,0.5191,0.2406,0.2123,0.8902,1.0
2017-01-01 02:00:00,0.5046,0.2406,0.2201,0.8902,1.0
2017-01-01 03:00:00,0.4988,0.2406,0.2163,0.8902,1.0
2017-01-01 04:00:00,0.5446,0.2406,0.2121,0.8902,1.0
2017-01-01 05:00:00,0.615,0.2455,0.1873,0.8902,1.0
2017-01-01 06:00:00,0.7948,0.2583,0.1243,0.9274,1.0
2017-01-01 07:00:00,0.8544,0.1715,0.4487,0.9274,1.0
2017-01-01 08:00:00,0.8634,0.0849,0.2928,0.9274,1.0
2017-01-01 09:00:00,0.8702,0.0849,0.5317,0.9274,1.0
2017-01-01 10:00:00,0.8804,0.0849,0.2685,0.9274,1.0
2017-01-01 11:00:00,0.8775,0.0849,0.3397,0.9274,1.0
2017-01-01 12:00:00,0.8859,0.0849,0.2368,0.9274,1.0
2017-01-01 13:00:00,0.8884,0.0849,0.3394,0.9274,1.0
2017-01-01 14:00:00,0.9144,0.0849,0.2906,0.9274,1.0
2017-01-01 15:00:00,0.8937,0.0849,0.2995,0.9274,1.0
2017-01-01 16:00:00,0.8671,0.0849,0.1783,0.9274,1.0
2017-01-01 17:00:00,0.8819,0.0825,0.5243,0.9274,1.0
2017-01-01 18:00:00,0.9491,0.0722,0.306,0.8902,1.0
2017-01-01 19:00:00,0.9998,0.1563,0.083,0.8902,1.0
2017-01-01 20:00:00,0.9963,0.2406,0.1087,0.8902,1.0
2017-01-01 21:00:00,0.972,0.2406,0.0708,0.8902,1.0
2017-01-01 22:00:00,0.9157,0.2406,0.1741,0.8902,1.0
2017-01-01 23:00:00,0.7051,0.2406,0.1854,0.8902,1.0
2017-01-02 00:00:00,0.5598,0.8425,0.2151,0.9543,1.0
2017-01-02 01:00:00,0.5191,0.8425,0.2323,0.9543,1.0
2017-01-02 02:00:00,0.5046,0.8425,0.2404,0.9543,1.0
2017-01-02 03:00:00,0.4988,0.8425,0.2382,0.9543,1.0
2017-01-02 04:00:00,0.5446,0.8425,0.2265,0.9543,1.0
2017-01-02 05:00:00,0.615,0.8523,0.2001,0.9543,1.0
2017-01-02 06:00:00,0.7951,0.9824,0.3299,0.9613,1.0
2017-01-02 07:00:00,0.8552,0.8966,0.3403,0.9563,1.0
2017-01-02 08:00:00,0.8649,0.8086,0.2515,0.9513,1.0
2017-01-02 09:00:00,0.8721,0.8071,0.2202,0.9488,1.0
2017-01-02 10:00:00,0.8807,0.8057,0.3164,0.9468,1.0
2017-01-02 11:00:00,0.877,0.8042,0.5377,0.9468,1.0
2017-01-02 12:00:00,0.8857,0.8027,0.2904,0.9468,1.0
2017-01-02 13:00:00,0.8881,0.8057,0.1783,0.9513,1.0
2017-01-02 14:00:00,0.914,0.8042,0.1149,0.9513,1.0
2017-01-02 15:00:00,0.8935,0.8027,0.3636,0.9513,1.0
2017-01-02 16:00:00,0.8672,0.8012,0.1024,0.9468,1.0
2017-01-02 17:00:00,0.8815,0.7949,0.2071,0.9488,1.0
2017-01-02 18:00:00,0.9483,0.6666,0.0984,0.9068,1.0
2017-01-02 19:00:00,0.9993,0.7483,0.5586,0.9118,1.0
2017-01-02 20:00:00,0.996,0.8278,0.1261,0.9143,1.0
2017-01-02 21:00:00,0.972,0.8278,0.0779,0.9143,1.0
2017-01-02 22:00:00,0.9157,0.8425,0.1866,0.9543,1.0
2017-01-02 23:00:00,0.7051,0.8425,0.2017,0.9543,1.0
2017-01-03 00:00:00,0.5598,0.8425,0.2444,0.9543,1.0
2017-01-03 01:00:00,0.5191,0.8425,0.2654,0.9543,1.0
2017-01-03 02:00:00,0.5046,0.8425,0.2677,0.9543,1.0
2017-01-03 03:00:00,0.4988,0.8425,0.2602,0.9543,1.0
2017-01-03 04:00:00,0.5446,0.8425,0.2484,0.9543,1.0
2017-01-03 05:00:00,0.615,0.8523,0.218,0.9543,1.0
2017-01-03 06:00:00,0.7951,0.9824,0.3405,0.9613,1.0
2017-01-03 07:00:00,0.8552,0.8966,0.3453,0.9563,1.0
2017-01-03 08:00:00,0.8649,0.8086,0.2564,0.9513,1.0
2017-01-03 09:00:00,0.8721,0.8071,0.2268,0.9488,1.0
2017-01-03 10:00:00,0.8807,0.8057,0.3231,0.9468,1.0
2017-01-03 11:00:00,0.877,0.8042,0.5444,0.9468,1.0
2017-01-03 12:00:00,0.8857,0.8027,0.2954,0.9468,1.0
2017-01-03 13:00:00,0.8881,0.8057,0.1868,0.9513,1.0
2017-01-03 14:00:00,0.914,0.8042,0.1218,0.9513,1.0
2017-01-03 15:00:00,0.8935,0.8027,0.3724,0.9513,1.0
2017-01-03 16:00:00,0.8672,0.8012,0.1092,0.9468,1.0
2017-01-03 17:00:00,0.8815,0.7949,0.2121,0.9488,1.0
2017-01-03 18:00:00,0.9483,0.6666,0.1017,0.9068,1.0
2017-01-03 19:00:00,0.9993,0.7483,0.5635,0.9118,1.0
2017-01-03 20:00:00,0.996,0.8278,0.1311,0.9143,1.0
2017-01-03 21:00:00,0.972,0.8278,0.0885,0.9143,1.0
2017-01-03 22:00:00,0.9157,0.8425,0.2027,0.9543,1.0
2017-01-03 23:00:00,0.7051,0.8425,0.2234,0.9543,1.0
2017-01-04 00:00:00,0.5598,0.8425,0.3137,0.9543,1.0
2017-01-04 01:00:00,0.5191,0.8425,0.3366,0.9543,1.0
2017-01-04 02:00:00,0.5046,0.8425,0.3408,0.9543,1.0
2017-01-04 03:00:00,0.4988,0.8425,0.3257,0.9543,1.0
2017-01-04 04:00:00,0.5446,0.8425,0.3005,0.9543,1.0
2017-01-04 05:00:00,0.615,0.8523,0.2626,0.9543,1.0
2017-01-04 06:00:00,0.7951,0.9824,0.3613,0.9613,1.0
2017-01-04 07:00:00,0.8552,0.8966,0.3639,0.9563,1.0
2017-01-04 08:00:00,0.8649,0.8086,0.2732,0.9513,1.0
2017-01-04 09:00:00,0.8721,0.8071,0.2417,0.9488,1.0
2017-01-04 10:00:00,0.8807,0.8057,0.3379,0.9468,1.0
2017-01-04 11:00:00,0.877,0.8042,0.5576,0.9468,1.0
2017-01-04 12:00:00,0.8857,0.8027,0.3103,0.9468,1.0
2017-01-04 13:00:00,0.8881,0.8057,0.2057,0.9513,1.0
2017-01-04 14:00:00,0.914,0.8042,0.1442,0.9513,1.0
2017-01-04 15:00:00,0.8935,0.8027,0.3929,0.9513,1.0
2017-01-04 16:00:00,0.8672,0.8012,0.1281,0.9468,1.0
2017-01-04 17:00:00,0.8815,0.7949,0.2253,0.9488,1.0
2017-01-04 18:00:00,0.9483,0.6666,0.1149,0.9068,1.0
2017-01-04 19:00:00,0.9993,0.7483,0.5784,0.9118,1.0
2017-01-04 20:00:00,0.996,0.8278,0.1478,0.9143,1.0
2017-01-04 21:00:00,0.972,0.8278,0.1128,0.9143,1.0
2017-01-04 22:00:00,0.9157,0.8425,0.2454,0.9543,1.0
2017-01-04 23:00:00,0.7051,0.8425,0.2755,0.9543,1.0
2017-01-05 00:00:00,0.5598,0.8425,0.3137,0.9543,1.0
2017-01-05 01:00:00,0.5191,0.8425,0.3366,0.9543,1.0
2017-01-05 02:00:00,0.5046,0.8425,0.3408,0.9543,1.0
2017-01-05 03:00:00,0.4988,0.8425,0.3257,0.9543,1.0
2017-01-05 04:00:00,0.5446,0.8425,0.3005,0.9543,1.0
2017-01-05 05:00:00,0.615,0.8523,0.2626,0.9543,1.0
2017-01-05 06:00:00,0.7951,0.9824,0.3613,0.9613,1.0
2017-01-05 07:00:00,0.8552,0.8966,0.3639,0.9563,1.0
2017-01-05 08:00:00,0.8649,0.8086,0.2732,0.9513,1.0
2017-01-05 09:00:00,0.8721,0.8071,0.2417,0.9488,1.0
2017-01-05 10:00:00,0.8807,0.8057,0.3379,0.9468,1.0
2017-01-05 11:00:00,0.877,0.8042,0.5576,0.9468,1.0
2017-01-05 12:00:00,0.8857,0.8027,0.3103,0.9468,1.0
2017-01-05 13:00:00,0.8881,0.8057,0.2057,0.9513,1.0
2017-01-05 14:00:00,0.914,0.8042,0.1442,0.9513,1.0
